step,reward,mean,median,std,max,min
0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0,0.0,0.0
3,0.004032258064516129,0.0010080645161290322,0.0,0.0017460189592428197,0.004032258064516129,0.0
4,0.0,0.0008064516129032258,0.0,0.0016129032258064516,0.004032258064516129,0.0
5,0.005847953216374269,0.0016467018801483997,0.0,0.0023870448755470247,0.005847953216374269,0.0
6,0.0,0.0014114587544129139,0.0,0.0022838611169901206,0.005847953216374269,0.0
7,0.0,0.0012350264101112997,0.0,0.0021867595904207864,0.005847953216374269,0.0
8,0.0,0.0010978012534322663,0.0,0.002097913079213627,0.005847953216374269,0.0
9,0.00411522633744856,0.0013995437618338957,0.0,0.0021864473996715786,0.005847953216374269,0.0
10,0.0,0.0012723125107580871,0.0,0.00212316614673037,0.005847953216374269,0.0
11,0.0,0.001166286468194913,0.0,0.002062968335058592,0.005847953216374269,0.0
12,0.0,0.001076572124487612,0.0,0.0020062527587956834,0.005847953216374269,0.0
13,0.0,0.00099967411559564,0.0,0.0019530538907914896,0.005847953216374269,0.0
14,0.0,0.0009330291745559305,0.0,0.0019032358081190743,0.005847953216374269,0.0
15,0.005050505050505051,0.0011903714168027507,0.0,0.0020950627263030368,0.005847953216374269,0.0
16,0.0,0.0011203495687555302,0.0,0.0020517171766134723,0.005847953216374269,0.0
17,0.0,0.0010581079260468895,0.0,0.00201035773621991,0.005847953216374269,0.0
18,0.0035842293906810036,0.0011910616873434217,0.0,0.002036419980470068,0.005847953216374269,0.0
19,0.0,0.0011315086029762508,0.0,0.0020017594379220624,0.005847953216374269,0.0
20,0.0,0.0010776272409297625,0.0,0.0019683224842261546,0.005847953216374269,0.0
21,0.0,0.0010286441845238643,0.0,0.0019361237802581158,0.005847953216374269,0.0
22,0.005917159763313609,0.0012411883401234184,0.0,0.002139963587488088,0.005917159763313609,0.0
23,0.0,0.0011894721592849427,0.0,0.002109537612821709,0.005917159763313609,0.0
24,0.0,0.0011418932729135448,0.0,0.002080017546222471,0.005917159763313609,0.0
25,0.0,0.0010979743008784086,0.0,0.002051412217912697,0.005917159763313609,0.0
26,0.0,0.0010573085860310601,0.0,0.002023715797079251,0.005917159763313609,0.0
27,0.0,0.0010195475651013793,0.0,0.0019969125126845164,0.005917159763313609,0.0
28,0.0,0.0009843907525116766,0.0,0.001970979990168371,0.005917159763313609,0.0
29,0.0,0.000951577727427954,0.0,0.0019458916194798326,0.005917159763313609,0.0
30,0.006493506493506494,0.001130349623107907,0.0,0.002150146725525351,0.006493506493506494,0.0
31,0.0,0.001095026197385785,0.0,0.002125403061990665,0.006493506493506494,0.0
32,0.0,0.0010618435853437915,0.0,0.002101352869945245,0.006493506493506494,0.0
33,0.0,0.0010306128916572094,0.0,0.0020779792068601997,0.006493506493506494,0.0
34,0.0,0.0010011668090384321,0.0,0.0020552631620234223,0.006493506493506494,0.0
35,0.0,0.0009733566198984756,0.0,0.002033184595804273,0.006493506493506494,0.0
36,0.0,0.0009470496842255438,0.0,0.002011722689916913,0.006493506493506494,0.0
37,0.0,0.0009221273241143453,0.0,0.00199085635563139,0.006493506493506494,0.0
38,0.0,0.000898483033752439,0.0,0.0019705645348118824,0.006493506493506494,0.0
39,0.0,0.000876020957908628,0.0,0.0019508264198562677,0.006493506493506494,0.0
40,0.0,0.0008546545930815883,0.0,0.0019316216121383685,0.006493506493506494,0.0
41,0.005076142131979695,0.0009551662011505909,0.0,0.002014083111089412,0.006493506493506494,0.0
42,0.006134969325153374,0.0010756267389180974,0.0,0.0021381403092372237,0.006493506493506494,0.0
43,0.0,0.0010511806766699589,0.0,0.002119773622500855,0.006493506493506494,0.0
44,0.0,0.0010278211060772932,0.0,0.0021018076609031324,0.006493506493506494,0.0
45,0.0,0.0010054771689886562,0.0,0.002084232971259737,0.006493506493506494,0.0
46,0.003278688524590164,0.0010538433680440077,0.0,0.002087871709215424,0.006493506493506494,0.0
47,0.0,0.001031888297876424,0.0,0.002071484157574587,0.006493506493506494,0.0
48,0.0,0.001010829353021803,0.0,0.002055422398142428,0.006493506493506494,0.0
49,0.0,0.000990612765961367,0.0,0.0020396795874146746,0.006493506493506494,0.0
50,0.0,0.0009711889862366344,0.0,0.002024248653513112,0.006493506493506494,0.0
51,0.0,0.0009525122749628529,0.0,0.0020091223811388157,0.006493506493506494,0.0
52,0.005405405405405406,0.001036529126480637,0.0,0.0020802572490349423,0.006493506493506494,0.0
53,0.0036101083032490976,0.0010841880001244972,0.0,0.0020899077494655237,0.006493506493506494,0.0
54,0.0,0.0010644754910313246,0.0,0.0020758817150691306,0.006493506493506494,0.0
55,0.0,0.001045467000120051,0.0,0.00206208780825327,0.006493506493506494,0.0
56,0.0,0.0010271254738021553,0.0,0.0020485226555571495,0.006493506493506494,0.0
57,0.0,0.0010094164139090147,0.0,0.0020351826416440733,0.006493506493506494,0.0
