params,time,steps,reward_mean,reward_median,reward_min,reward_max,reward_std
"{""discount_factor"": 0.0}",3.6389130000000023,100,-1.0,-1.0,-1.0,-1.0,0.0
"{""discount_factor"": 0.1}",3.6198289999999815,100,-1.0,-1.0,-1.0,-1.0,0.0
"{""discount_factor"": 0.2}",2.325975999999997,100,5.29764705882353,4.9411764705882355,4.9411764705882355,5.733333333333333,0.39409306332458266
"{""discount_factor"": 0.3}",2.3481700000000103,100,5.265960784313727,4.9411764705882355,4.9411764705882355,5.733333333333333,0.38960912795706715
"{""discount_factor"": 0.4}",2.3956269999999904,100,5.361019607843137,5.733333333333333,4.9411764705882355,5.733333333333333,0.3953648473914496
"{""discount_factor"": 0.5}",2.533202000000017,100,5.2976470588235305,4.9411764705882355,4.9411764705882355,5.733333333333333,0.3940930633245827
"{""discount_factor"": 0.6}",2.3630729999999858,100,5.28972549019608,4.9411764705882355,4.9411764705882355,5.733333333333333,0.39321632572394544
"{""discount_factor"": 0.7}",2.4920319999999947,100,5.305568627450981,4.9411764705882355,4.9411764705882355,5.733333333333333,0.3948089459551649
"{""discount_factor"": 0.8}",2.5238580000000184,100,5.329333333333335,4.9411764705882355,4.9411764705882355,5.733333333333333,0.3959992077631211
"{""discount_factor"": 0.9}",2.5607279999999832,100,5.3134901960784315,4.9411764705882355,4.9411764705882355,5.733333333333333,0.39536484739144956
