steps,time,reward,delta,converged
1,0.000767715118797696,0.0,5.771248510454436e-05,False
2,0.005951143281151872,0.0,0.0002538525177874702,False
3,0.0010495994029042777,0.0,1.8989995744528028e-05,False
4,0.0011036438165774598,0.0,0.00016951055685343058,False
5,0.0014609058355858906,0.0,5.135695954367665e-05,False
6,0.0012492792893112892,0.0,3.8288041891611555e-05,False
7,0.000979910553667196,0.0,1.914402094580579e-05,False
8,0.000506026378786828,0.0,1.836128294743856e-05,False
9,0.001733403458331395,0.0,0.00020426667235853035,False
10,0.0010760527212028137,0.0,4.971596420752549e-05,False
11,0.0006084263205252682,0.0,0.00010213333617926519,False
12,0.0017700967708265125,0.0,0.0001005036856729611,False
13,0.0009986838763325068,0.0,5.025184283648056e-05,False
14,0.0026831629180037453,0.0,0.00011880913298528138,False
15,0.0005327641413828132,0.0,2.5125921418240265e-05,False
16,0.0008911639374673541,0.0,9.504962323315236e-05,False
17,0.0003185775965448556,0.0,4.752481161657618e-05,False
18,0.0008024173213243557,0.0,2.4857982103762745e-05,False
19,0.0005273596999586516,0.0,5.405374196794065e-05,False
20,0.0010245683060361443,0.0,3.211505393233333e-05,False
21,0.000430364199644373,0.0,9.783316710988382e-05,False
22,0.00170183014296299,0.0,0.00012857705991520165,False
23,0.001178452662941254,0.0,6.560333281497443e-06,False
24,0.0006235018674942694,0.0,4.782096613997316e-05,False
25,0.0007150929264980732,0.0,6.0101959949568145e-05,False
26,0.000994986100636197,0.0,0.00012795150808133352,False
27,0.0007162307036310267,0.0,0.0001434966185209969,False
28,0.0016315724051878533,0.0,2.9306833649184942e-05,False
29,0.0009463461283303332,0.0,1.1996531712985963e-05,False
30,0.0015752524371919208,0.0,3.0050979974784072e-05,False
31,0.0007947373256911305,0.0,4.988886461830921e-05,False
32,0.0002938309439173281,0.0,6.570829878483548e-05,False
33,0.000793599548558177,0.0,0.00011913525885320495,False
34,0.0007432529104676178,0.0,4.374388845688112e-05,False
35,0.00033706647491271724,0.0,0.00011762515076098245,False
36,0.0006653151770592558,0.0,2.1871944228440547e-05,False
37,0.0007074129309216914,0.0,6.204671097231356e-05,False
38,0.0011593948959784939,0.0,8.682301333084727e-05,False
39,0.00029809760820853626,0.0,7.713630201378028e-05,False
40,0.0006604796242299926,0.0,3.4827411001571966e-05,False
41,0.0008433772979969945,0.0,3.8568151006890126e-05,False
42,0.0008012795441914022,0.0,1.7413705500785996e-05,False
43,0.0003495820233752056,0.0,1.928407550344505e-05,False
44,0.0036445845933030796,0.0,0.0001462436824275934,False
45,0.00025087985727623163,0.0,0.00017122015434933724,False
46,0.0004804263933237962,0.0,0.00010856834174084016,False
47,0.0009335461355703956,0.0,1.093597211422026e-05,False
48,0.0002454754159089134,0.0,0.0001573629491537115,False
49,0.0005162663729834094,0.0,5.428417087042009e-05,False
50,0.001198648206980124,0.0,5.998265856492968e-06,False
51,0.0009281416942599208,0.0,0.00013388240259048064,False
