episode,length,time,reward,delta
0,12.0,0.0007608884559999751,0.0,-0.00011542497020908873
1,39.0,0.005942041064088244,0.0,-0.0005077050355749404
2,20.0,0.0010439105172395102,0.0,-3.7979991489056055e-05
3,22.0,0.0010979549309126924,0.0,-0.00033902111370686115
4,29.0,0.001454932505623674,0.0,-0.0001027139190873533
5,18.0,0.001241599293678064,0.0,7.657608378322311e-05
6,16.0,0.0009733683351669242,0.0,3.828804189161158e-05
7,6.0,0.000498630827451052,0.0,3.672256589487712e-05
8,32.0,0.0017268612398311234,0.0,-0.0004085333447170607
9,21.0,0.001070079391240597,0.0,-9.943192841505098e-05
10,11.0,0.0006027374348605008,0.0,-0.00020426667235853038
11,35.0,0.001764407885161745,0.0,0.0002010073713459222
12,20.0,0.00099271054637029,0.0,0.00010050368567296111
13,57.0,0.002677474032338978,0.0,-0.00023761826597056275
14,10.0,0.0005267908114205966,0.0,5.025184283648053e-05
15,18.0,0.0008854750518025867,0.0,0.00019009924646630472
16,5.0,0.0003128887109369316,0.0,9.504962323315236e-05
17,16.0,0.0007967284356595883,0.0,-4.971596420752549e-05
18,10.0,0.0005216708143507276,0.0,0.0001081074839358813
19,21.0,0.0010191638646688261,0.0,6.423010786466666e-05
20,8.0,0.00042467531397960556,0.0,-0.00019566633421976763
21,34.0,0.0016958568130576168,0.0,0.0002571541198304033
22,24.0,0.0011727637772764865,0.0,-1.3120666562994887e-05
23,12.0,0.0006178129818863454,0.0,9.564193227994632e-05
24,14.0,0.0007094040408333058,0.0,0.00012020391989913629
25,20.0,0.0009892972149714296,0.0,-0.00025590301616266705
26,14.0,0.0007105418180231027,0.0,0.0002869932370419938
27,34.0,0.0016255990752256366,0.0,5.8613667298369884e-05
28,19.0,0.0009406572426655657,0.0,2.3993063425971925e-05
29,33.0,0.0015698479958246025,0.0,6.0101959949568145e-05
30,16.0,0.0007893328843238123,0.0,9.977772923661841e-05
31,5.0,0.0002881420582525607,0.0,0.00013141659756967097
32,16.0,0.0007881951071908588,0.0,0.0002382705177064099
33,15.0,0.0007375640248596937,0.0,-8.748777691376224e-05
34,6.0,0.00033194647784284825,0.0,0.0002352503015219649
35,13.0,0.0006599107356919376,0.0,-4.3743888456881095e-05
36,14.0,0.000701724045256924,0.0,0.0001240934219446271
37,24.0,0.0011537060103137264,0.0,0.00017364602666169454
38,5.0,0.0002924087225437688,0.0,0.00015427260402756056
39,13.0,0.0006550751828626744,0.0,6.965482200314393e-05
40,17.0,0.000837688412332227,0.0,7.713630201378025e-05
41,16.0,0.0007955906585266348,0.0,3.482741100157199e-05
42,6.0,0.00034360869341298894,0.0,3.85681510068901e-05
43,78.0,0.003639180151878918,0.0,0.0002924873648551868
44,4.0,0.0002451909716114642,0.0,0.0003424403086986745
45,9.0,0.000475021951956478,0.0,0.0002171366834816803
46,19.0,0.0009278572499056281,0.0,-2.187194422844052e-05
47,4.0,0.0002400709745415952,0.0,0.000314725898307423
48,10.0,0.0005105774873186419,0.0,0.00010856834174084018
49,25.0,0.0011929593213722,0.0,1.1996531712985935e-05
50,19.0,0.0009227372528357591,0.0,0.00026776480518096127
51,10.0,0.0005142752629581082,0.0,0.0003078645401523232
52,17.0,0.0008419550765665917,0.0,0.00021983338138670803
53,11.0,0.0005660441224222268,0.0,-1.660984784238945e-05
54,12.0,0.0006445507444254872,0.0,0.00013388240259048064
55,21.0,0.001013759423301508,0.0,6.694120129524035e-05
56,24.0,0.001150292678914866,0.0,5.986240785842931e-05
57,9.0,0.00046734195638009624,0.0,0.00010803303737825436
58,22.0,0.0011104704793751807,0.0,-0.0005151694492962341
59,17.0,0.0008305773052939003,0.0,3.34706006476202e-05
60,22.0,0.0010544349557335408,0.0,0.00015637278486110672
61,28.0,0.0013152703629089046,0.0,5.401651868912718e-05
62,38.0,0.0017783456549977927,0.0,-5.610627573136899e-05
63,25.0,0.0011898304342139454,0.0,5.97276176961099e-05
64,7.0,0.00037887978442086023,0.0,5.428417087042012e-05
65,18.0,0.0008772261676313065,0.0,0.00018674178502364936
66,10.0,0.0005202485929203249,0.0,9.337089251182465e-05
67,10.0,0.0005156974844453543,0.0,0.00026924953660993574
68,10.0,0.0005156974844453543,0.0,2.7142085435210032e-05
69,12.0,0.0006038752119934543,0.0,0.00032144980387647924
70,8.0,0.00043377753098639005,0.0,0.00016072490193823965
71,4.0,0.00024348430594045567,0.0,8.03624509691198e-05
72,10.0,0.0005162663729834094,0.0,4.0181225484559925e-05
73,25.0,0.0012188437510189942,0.0,6.955105449511312e-05
74,5.0,0.0002870042811764506,0.0,2.009061274227999e-05
75,10.0,0.0005202485929203249,0.0,0.0002694969193135305
76,12.0,0.0006055818777213062,0.0,2.700825934456359e-05
77,16.0,0.0007867728857604561,0.0,0.0003221867371838152
78,10.0,0.0005142752630149516,0.0,0.00030550967541889977
79,11.0,0.0005521063525861791,0.0,0.0003443493720284531
80,6.0,0.0003273953692541909,0.0,0.00015275483770944988
81,15.0,0.0007352884705937868,0.0,7.637741885472492e-05
82,26.0,0.0012322126323738303,0.0,0.00033041788491983696
83,21.0,0.0010100616476051982,0.0,3.8188709427362485e-05
84,4.0,0.00023665764314273474,0.0,1.9094354713681215e-05
85,7.0,0.0003720531216799827,0.0,9.54717735684058e-06
86,30.0,0.001416532527457548,0.0,0.0001815322192062654
87,7.0,0.0003720531216799827,0.0,0.00027670599303379926
88,9.0,0.0006072885433923148,0.0,0.00011366465515067278
89,13.0,0.0007588973460315174,0.0,0.00018481680633141887
90,8.0,0.0005208174814583799,0.0,0.00023834233394766417
91,4.0,0.00030350204957585447,0.0,0.00035452436079985825
92,16.0,0.0008015639884888515,0.0,0.0002357919067049468
93,4.0,0.0002611198514159696,0.0,0.00017726218039992912
94,8.0,0.00042467531397960556,0.0,0.0003562027596986302
95,4.0,0.0002477509701748204,0.0,0.0001781013798493151
96,8.0,0.0004357686410116912,0.0,8.905068992465752e-05
97,4.0,0.0002449065273708584,0.0,4.452534496232873e-05
98,12.0,0.0006198040918548031,0.0,0.00011789595335247343
99,7.0,0.0003834308930095176,0.0,5.894797667623674e-05
100,7.0,0.0003794486730157587,0.0,0.00018936500641549844
101,10.0,0.0005156974843885109,0.0,9.468250320774919e-05
102,10.0,0.0005154130400910617,0.0,0.00028891305947943723
103,6.0,0.0003302398121149963,0.0,8.863109019996456e-05
104,8.0,0.0004215464268781943,0.0,0.00011917116697383211
105,8.0,0.00042040864974524084,0.0,2.9473988338118344e-05
106,13.0,0.0006496707415521996,0.0,0.00035614786075954113
107,8.0,0.0004215464268781943,0.0,0.00019206491270572148
108,6.0,0.0003313775892479498,0.0,0.00017807393037977062
109,10.0,0.0005139908187175024,0.0,0.00022780460932956723
110,9.0,0.0004659197349496935,0.0,0.00023904877541609205
111,14.0,0.0006931907167881945,0.0,0.00011952438770804604
112,7.0,0.00037631978591434745,0.0,0.00015969573549530524
113,17.0,0.0008288706395660483,0.0,9.603245635286074e-05
114,10.0,0.0005077330444578365,0.0,0.0003632187082638253
115,13.0,0.000646541854393945,0.0,3.477552724755656e-05
116,6.0,0.0003288175906845936,0.0,0.00020795604039477864
117,8.0,0.0004172797626438296,0.0,0.00018160935413191265
118,8.0,0.0004172797626438296,0.0,0.0003116892643432322
119,4.0,0.00023836430881374326,0.0,0.00015584463217161614
120,6.0,0.0003353598092417087,0.0,0.00010397802019738929
121,13.0,0.0006570662928879756,0.0,0.0002071489737424823
122,16.0,0.0007847817757919984,0.0,1.7387763623778253e-05
123,12.0,0.0005996085477590896,0.0,7.79223160858081e-05
124,4.0,0.00023551986600978125,0.0,0.00010357448687124113
125,5.0,0.0002815998398091324,0.0,3.896115804290402e-05
126,4.0,0.0002414931959151545,0.0,5.1787243435620536e-05
127,9.0,0.00046478195781674003,0.0,0.00019497836211097147
128,4.0,0.00023893319740864172,0.0,9.748918105548574e-05
129,10.0,0.0005105774873186419,0.0,-2.2647361633899735e-05
130,14.0,0.000764870675993734,0.0,1.9480579021452038e-05
131,20.0,0.00100465720623788,0.0,4.874459052774284e-05
132,6.0,0.0003416175834445312,0.0,9.740289510726046e-06
133,10.0,0.0005162663729834094,0.0,2.4372295263871393e-05
134,10.0,0.0005216708143507276,0.0,0.00016490123668463685
135,51.0,0.002391323084054875,0.0,0.00026071853712877197
136,7.0,0.0003783108958828052,0.0,0.00023416521330501804
137,4.0,0.00024234652880750218,0.0,0.00019977376137955618
138,7.0,0.0003805864502055556,0.0,1.218614763193567e-05
139,9.0,0.0004667730677851978,0.0,6.093073815967808e-06
140,30.0,0.0014284791873819813,0.0,8.693881811889126e-06
141,10.0,0.000532479697085364,0.0,0.00024376926619127618
142,11.0,0.0005643374566943749,0.0,0.0002069732201635194
143,12.0,0.0006186663147218496,0.0,-1.1323680816949894e-05
144,6.0,0.000336213142077213,0.0,0.0001034866100817597
145,8.0,0.0004315019767773265,0.0,0.00028854067362650874
146,6.0,0.00034474647054594243,0.0,0.00014427033681325437
147,10.0,0.0005168352615783078,0.0,0.0002192984464259871
148,13.0,0.0006522307400587124,0.0,9.988688068977809e-05
149,8.0,0.0004195553169097366,0.0,0.00010964922321299357
150,8.0,0.00042410642544155053,0.0,8.245061834231845e-05
151,11.0,0.0005552352396875904,0.0,0.0003626732631088068
152,15.0,0.000750932906100843,0.0,0.0001962979786840329
153,33.0,0.0015681413300967506,0.0,-0.00014202242385643983
154,4.0,0.00024291541734555722,0.0,0.00021791594459346806
155,9.0,0.000469333066348554,0.0,0.00036662979464614266
156,30.0,0.0014222214131223154,0.0,0.00013189703481091897
157,12.0,0.000602452990619895,0.0,0.00019498780509897692
158,14.0,0.0006960351595921566,0.0,0.00020207269304636923
159,12.0,0.0006027374349173442,0.0,0.00021942906265732504
160,36.0,0.0016950034802221126,0.0,-7.857463786615086e-05
161,43.0,0.0020007810840070306,10.0,9.999542098442012
162,12.0,0.0006021685463224458,0.0,0.00037923065621112243
163,13.0,0.0006462574100964957,0.0,0.0003177905567536443
164,10.0,0.0005174041501163629,0.0,0.0003169047373775262
165,8.0,0.00042325309254920285,0.0,0.0002900680366073045
166,17.0,0.0008322839709649088,0.0,0.00018556352459488112
167,5.0,0.0002841598383724886,0.0,5.4824611606496814e-05
168,20.0,0.0010771904983357672,0.0,0.00017799496723243765
169,9.0,0.0004733152862854695,0.0,5.174330504087985e-05
170,15.0,0.0007534929046641992,0.0,5.85876441655413e-05
171,7.0,0.0003808708944461614,0.0,2.7412305803248434e-05
172,19.0,0.0009233061414306576,0.0,-0.0003632080277589492
173,6.0,0.00033223092208345406,0.0,0.00036148773993302253
174,12.0,0.000605866321961912,0.0,0.0003786381441229509
175,9.0,0.0004684797334562063,0.0,0.00029365924468605813
176,18.0,0.0008752350576060053,0.0,0.0002494832650955811
177,9.0,0.000466488623544592,0.0,0.00015876244456712802
178,8.0,0.0004212619825807451,0.0,-0.00023462410817231275
179,12.0,0.000604728544885802,0.0,1.370615290162419e-05
180,8.0,0.0005043197131158195,0.0,0.00012474163254779056
181,19.0,0.0010478927371764257,0.0,0.00014682962234302907
182,14.0,0.0007876262185959604,0.0,-0.00012795150808133352
183,11.0,0.0006303285302919903,0.0,0.0002318738812122945
184,12.0,0.0006826662782941639,0.0,6.237081627389528e-05
185,14.0,0.0007879106628934096,0.0,0.00019729288317076984
186,4.0,0.0002790398412457762,0.0,7.34148111715145e-05
187,9.0,0.0005393063598262415,0.0,0.00015705892477645503
188,11.0,0.0006363018601973636,0.0,0.00029311798747489067
189,10.0,0.0005808352250937787,0.0,0.00026104066405828756
190,6.0,0.00037546645302199977,0.0,0.00013052033202914378
191,15.0,0.0008291550838634976,0.0,0.0003903970084961
192,15.0,0.0008314306381294045,0.0,0.00011215253796319582
193,6.0,0.0003714842331419277,0.0,0.00036134240745204726
194,14.0,0.0007003018238265213,0.0,7.852946238822751e-05
195,8.0,0.0005595019039219551,0.0,0.00033300735946786256
196,22.0,0.0012381859622792035,0.0,0.00024029029481453606
