steps,time,reward,delta,converged
1,0.001336888128435021,-0.13214285714285717,0.5001495674940859,False
2,0.001586061320040244,-0.12500000000000006,0.5000892171404921,False
3,0.0018764789326723985,-0.12093023255813956,0.4751916905299922,False
4,0.0014913413738213421,-0.12647058823529417,0.49990702675818854,False
5,0.0007972973241976433,-0.15000000000000002,0.5000600875342823,False
6,0.0027286740032650414,-0.11499999999999992,0.5001701317658932,False
7,0.0005814041137455206,-0.16923076923076924,0.4998922760917032,False
8,0.000970523892192432,-0.14090909090909093,0.5001146003165575,False
9,0.002817136175281121,-0.11384615384615374,0.4748979039098869,False
10,0.0006675907311546325,-0.16000000000000003,0.5000945715129466,False
11,0.0006650307327618066,-0.16000000000000003,0.4624652189595314,False
12,0.0003672175687370327,-0.2125,0.4750354059144531,False
13,0.0017777767664028943,-0.12195121951219516,0.5000852610800677,False
14,0.0033908602931660425,-0.111392405063291,0.47490011429529994,False
15,0.0005381685825796012,-0.17499999999999996,0.4413276630351416,False
16,0.0007944528815642116,-0.15000000000000002,0.49984678003015476,False
17,0.0009454927953811421,-0.14500000000000002,0.4751320614259996,False
18,0.0019015100294836884,-0.12093023255813956,0.475043173516848,False
19,0.0029169761182856746,-0.11343283582089542,0.47490083013806933,False
20,0.0009159105900380382,-0.14500000000000002,0.4539565589072937,False
21,0.0027113229020869767,-0.11451612903225797,0.5000023189641454,False
22,0.00297585608495865,-0.11343283582089542,0.5001225996882767,False
23,0.0011867015471125342,-0.13461538461538464,0.5000444048504182,False
24,0.0010990927080456458,-0.13600000000000004,0.4997268854843075,False
25,0.0011889771012647543,-0.13333333333333336,0.49997654585995993,False
26,0.0023099720192476525,-0.11698113207547164,0.4998833235632795,False
27,0.0006323196403172915,-0.16428571428571428,0.3306207308582726,False
28,0.0002813153955685266,-0.25,0.3258684234337849,False
29,0.0012731726092169993,-0.13103448275862073,0.474918850646599,False
30,0.00125013262208995,-0.13333333333333336,0.4140713941907154,False
31,0.0022419898357384227,-0.11698113207547164,0.39386555836127524,False
32,0.0010296883031060133,-0.13750000000000004,0.2886172007948487,False
33,0.007080955971787262,-0.10532544378698207,0.5000077749201747,False
34,0.004590930721633413,-0.10833333333333313,0.38963733586966914,False
35,0.0011491549018955993,-0.13333333333333336,0.47501724079323937,False
36,0.0027741850883558072,-0.11363636363636354,0.5001445025298757,False
37,0.0025187541227751353,-0.11525423728813551,0.25004263054003384,False
38,0.0014020258690834453,-0.12727272727272732,0.46218142435246146,False
39,0.003272531471793627,-0.11168831168831155,0.5000746883934957,False
40,0.0021873765333566553,-0.11764705882352938,0.4592458819945148,False
41,0.0028248161706869723,-0.11343283582089542,0.4541340452327522,False
42,0.0008635728420358646,-0.14500000000000002,0.27842768016892605,False
43,0.00039765310725670133,-0.19999999999999998,0.36255780512134106,False
44,0.006055249888504477,-0.1062068965517239,0.49997530905953197,False
45,0.0008994128218091646,-0.14285714285714288,0.3560913576028228,False
46,0.0006459729656853597,-0.16000000000000003,0.38348050770743763,False
47,0.0019319455675486097,-0.12000000000000001,0.14430860039742438,False
48,0.0021501143323803262,-0.11764705882352938,0.46235906639314844,False
49,0.004263819796506141,-0.10882352941176451,0.2499416617816398,False
50,0.0018978122536736919,-0.12000000000000001,0.49980378513837104,False
