episode,length,time,reward,delta
0,500.0,0.05393499999991036,-2877.0,-0.26958727374457403
1,500.0,0.052520000000185973,-1887.0,-0.21274652245223447
2,500.0,0.052611999999953696,-1887.0,-0.2897209551310098
3,500.0,0.05391400000007707,-1986.0,-0.15177288618344442
4,500.0,0.052630000000135624,-1986.0,-1.0
5,500.0,0.05251600000019607,-1788.0,-0.03150714532365573
6,284.0,0.029840000000149303,-877.0,100.0
7,500.0,0.05239399999982197,-1887.0,-0.0658322928020676
8,500.0,0.05247899999994843,-1986.0,-0.012086894790418912
9,500.0,0.05232500000010987,-2283.0,-0.0031694899991399073
10,500.0,0.05230799999981173,-2085.0,-0.0006678279291074674
11,464.0,0.04843600000003789,-1849.0,90.0
12,500.0,0.053409000000101514,-2184.0,-0.0019029200946110159
13,376.0,0.03969599999982165,-1365.0,81.0
14,96.0,0.010242000000289408,-194.0,72.9
15,276.0,0.028968999999960943,-869.0,65.61
16,214.0,0.02254899999979898,-708.0,59.049
17,327.0,0.03425500000003012,-1217.0,53.1441
18,126.0,0.013269999999920401,-521.0,47.82969
19,432.0,0.045574000000215165,-1817.0,43.046721
20,99.0,0.010474000000158412,-395.0,38.7420489
21,332.0,0.03477999999995518,-1024.0,34.86784401
22,171.0,0.017851000000064232,-566.0,31.381059609000005
23,53.0,0.005682999999862659,47.0,28.2429536481
24,155.0,0.016956000000391214,-550.0,25.41865828329
25,22.0,0.002449999999953434,78.0,22.876792454961006
26,83.0,0.008784000000105152,-181.0,20.589113209464898
27,24.0,0.0026389999998173153,76.0,18.530201888518405
28,210.0,0.021885000000111177,-605.0,16.677181699666562
29,88.0,0.009238999999979569,-285.0,15.0094635296999
30,60.0,0.0063329999998131825,-158.0,13.50851717672991
31,57.0,0.006063000000267493,-56.0,12.157665459056915
32,35.0,0.0037769999998999992,65.0,10.94189891315122
33,71.0,0.007490999999845371,-169.0,9.847709021836096
34,50.0,0.005325000000084401,-49.0,8.862938119652483
35,20.0,0.0022009999997862906,80.0,7.976644307687238
36,55.0,0.005835999999817432,-54.0,7.178979876918518
37,51.0,0.005396999999902619,-50.0,6.461081889226662
38,38.0,0.004073000000062166,62.0,5.8149737003039945
39,56.0,0.006748999999672378,-55.0,5.233476330273589
40,62.0,0.006643999999596417,-160.0,4.710128697246233
41,33.0,0.003600999999889609,67.0,4.239115827521616
42,70.0,0.00746900000012829,-168.0,3.815204244769461
43,14.0,0.0015950000001794251,86.0,3.433683820292515
44,35.0,0.003780000000006112,65.0,3.0903154382632607
45,25.0,0.0027399999999033753,75.0,2.781283894436939
46,96.0,0.010121000000253844,-194.0,2.503155504993245
47,35.0,0.0037809999998899,-34.0,2.252839954493922
48,60.0,0.00642199999992954,-158.0,2.027555959044534
49,29.0,0.003147999999782769,71.0,1.8248003631400849
50,42.0,0.004506000000219501,-41.0,1.6423203268260806
51,20.0,0.0022069999999985157,80.0,1.4780882941434754
52,63.0,0.006695999999919877,-62.0,1.3302794647291307
53,37.0,0.003967999999986205,-36.0,1.1972515182562233
54,28.0,0.003048999999919033,-27.0,1.0775263664306038
55,29.0,0.0031429999999090796,71.0,0.9697737297875477
56,81.0,0.00870100000020102,-80.0,0.8727963568087915
57,30.0,0.003251000000091153,-29.0,0.7855167211279195
58,26.0,0.002840000000105647,74.0,0.7069650490151247
59,17.0,0.0019070000003011955,83.0,0.6362685441136193
60,17.0,0.0019050000000788714,83.0,0.5726416897022517
61,16.0,0.0017929999999068968,84.0,0.5153775207320308
62,17.0,0.0021919999999227002,83.0,0.46383976865882914
63,29.0,0.0031549999998787825,71.0,0.41745579179294623
64,60.0,0.00638200000003053,-59.0,0.37571021261365445
65,41.0,0.004395000000386062,-40.0,0.3381391913522833
66,44.0,0.004723000000012689,-142.0,0.3043252722170564
67,44.0,0.004690999999638734,-43.0,0.27389274499535077
68,51.0,0.00592899999992369,-50.0,0.24650347049581
69,59.0,0.006327000000055705,-58.0,0.22185312344622332
70,35.0,0.003786999999647378,-34.0,0.19966781110160525
71,29.0,0.0031709999998383864,71.0,0.179701029991449
72,76.0,0.008033999999952357,-174.0,0.1617309269923055
73,24.0,0.0026720000000750588,76.0,0.14555783429307212
74,45.0,0.004821999999876425,-44.0,0.1310020508637706
75,19.0,0.0021119999996699335,81.0,0.11790184577739637
76,15.0,0.0016879999998309358,85.0,0.10611166119966242
77,34.0,0.0036740000000463624,66.0,0.0955004950796905
78,23.0,0.0025139999997918494,77.0,0.08595044557172571
79,29.0,0.0031749999998282874,71.0,0.0773554010145574
80,24.0,0.002625999999963824,76.0,0.06961986091310735
81,23.0,0.0025229999996554398,77.0,0.06265787482179519
