params,time,steps,reward_mean,reward_median,reward_min,reward_max,reward_std
"{""discount_factor"": 0.0, ""alpha"": 0.9, ""epsilon"": 0.1, ""epsilon_decay"": 0.0001, ""q_init"": ""random""}",13.643677000000025,100,-1.0,-1.0,-1.0,-1.0,0.0
"{""discount_factor"": 0.1, ""alpha"": 0.9, ""epsilon"": 0.1, ""epsilon_decay"": 0.0001, ""q_init"": ""random""}",4.998631999999816,100,5.2976470588235305,4.9411764705882355,4.9411764705882355,5.733333333333333,0.3940930633245827
"{""discount_factor"": 0.2, ""alpha"": 0.9, ""epsilon"": 0.1, ""epsilon_decay"": 0.0001, ""q_init"": ""random""}",5.787830999999642,100,2.1646666666666663,-1.0,-1.0,5.733333333333333,3.3606012028273224
"{""discount_factor"": 0.3, ""alpha"": 0.9, ""epsilon"": 0.1, ""epsilon_decay"": 0.0001, ""q_init"": ""random""}",5.61380999999983,100,2.5686666666666667,5.733333333333333,-1.0,5.733333333333333,3.3606012028273224
"{""discount_factor"": 0.4, ""alpha"": 0.9, ""epsilon"": 0.1, ""epsilon_decay"": 0.0001, ""q_init"": ""random""}",5.627551999999923,100,2.4339999999999997,5.733333333333333,-1.0,5.733333333333333,3.3659932659865293
"{""discount_factor"": 0.5, ""alpha"": 0.9, ""epsilon"": 0.1, ""epsilon_decay"": 0.0001, ""q_init"": ""random""}",5.501521000000139,100,2.8380000000000005,5.733333333333333,-1.0,5.733333333333333,3.3335100619817144
"{""discount_factor"": 0.6, ""alpha"": 0.9, ""epsilon"": 0.1, ""epsilon_decay"": 0.0001, ""q_init"": ""random""}",5.731581000000006,100,1.9626666666666666,-1.0,-1.0,5.733333333333333,3.3423387686535375
"{""discount_factor"": 0.7, ""alpha"": 0.9, ""epsilon"": 0.1, ""epsilon_decay"": 0.0001, ""q_init"": ""random""}",4.939070999999785,100,5.258039215686275,4.9411764705882355,4.9411764705882355,5.733333333333333,0.38807602199388386
"{""discount_factor"": 0.8, ""alpha"": 0.9, ""epsilon"": 0.1, ""epsilon_decay"": 0.0001, ""q_init"": ""random""}",5.822596999999405,100,1.895333333333333,-1.0,-1.0,5.733333333333333,3.3335100619817153
"{""discount_factor"": 0.9, ""alpha"": 0.9, ""epsilon"": 0.1, ""epsilon_decay"": 0.0001, ""q_init"": ""random""}",5.516168000000107,100,2.501333333333333,5.733333333333333,-1.0,5.733333333333333,3.3639722551372704
"{""discount_factor"": 0.0, ""alpha"": 0.9, ""epsilon"": 0.3, ""epsilon_decay"": 0.0001, ""q_init"": ""random""}",14.023745000000417,100,-1.0,-1.0,-1.0,-1.0,0.0
"{""discount_factor"": 0.1, ""alpha"": 0.9, ""epsilon"": 0.3, ""epsilon_decay"": 0.0001, ""q_init"": ""random""}",5.996887999999672,100,2.2319999999999998,-1.0,-1.0,5.733333333333333,3.3639722551372704
"{""discount_factor"": 0.2, ""alpha"": 0.9, ""epsilon"": 0.3, ""epsilon_decay"": 0.0001, ""q_init"": ""random""}",6.20503699999972,100,2.0973333333333333,-1.0,-1.0,5.733333333333333,3.355876040618902
"{""discount_factor"": 0.3, ""alpha"": 0.9, ""epsilon"": 0.3, ""epsilon_decay"": 0.0001, ""q_init"": ""random""}",5.8379070000000866,100,2.366666666666666,2.3666666666666667,-1.0,5.733333333333333,3.3666666666666667
"{""discount_factor"": 0.4, ""alpha"": 0.9, ""epsilon"": 0.3, ""epsilon_decay"": 0.0001, ""q_init"": ""random""}",5.974609999999302,100,2.097333333333333,-1.0,-1.0,5.733333333333333,3.3558760406189014
"{""discount_factor"": 0.5, ""alpha"": 0.9, ""epsilon"": 0.3, ""epsilon_decay"": 0.0001, ""q_init"": ""random""}",6.0596510000004855,100,2.8380000000000005,5.733333333333333,-1.0,5.733333333333333,3.3335100619817144
"{""discount_factor"": 0.6, ""alpha"": 0.9, ""epsilon"": 0.3, ""epsilon_decay"": 0.0001, ""q_init"": ""random""}",5.839020999999775,100,2.2319999999999998,-1.0,-1.0,5.733333333333333,3.3639722551372704
"{""discount_factor"": 0.7, ""alpha"": 0.9, ""epsilon"": 0.3, ""epsilon_decay"": 0.0001, ""q_init"": ""random""}",5.855113999999958,100,5.408549019607844,5.733333333333333,4.9411764705882355,5.733333333333333,0.38960912795706704
"{""discount_factor"": 0.8, ""alpha"": 0.9, ""epsilon"": 0.3, ""epsilon_decay"": 0.0001, ""q_init"": ""random""}",7.816037999999935,100,2.501333333333333,5.733333333333333,-1.0,5.733333333333333,3.3639722551372704
"{""discount_factor"": 0.9, ""alpha"": 0.9, ""epsilon"": 0.3, ""epsilon_decay"": 0.0001, ""q_init"": ""random""}",5.9763440000006085,100,2.1646666666666663,-1.0,-1.0,5.733333333333333,3.360601202827322
"{""discount_factor"": 0.0, ""alpha"": 0.9, ""epsilon"": 0.5, ""epsilon_decay"": 0.0001, ""q_init"": ""random""}",13.843147999999928,100,-1.0,-1.0,-1.0,-1.0,0.0
"{""discount_factor"": 0.1, ""alpha"": 0.9, ""epsilon"": 0.5, ""epsilon_decay"": 0.0001, ""q_init"": ""random""}",5.80918500000007,100,5.368941176470589,5.733333333333333,4.9411764705882355,5.733333333333333,0.3948089459551649
"{""discount_factor"": 0.2, ""alpha"": 0.9, ""epsilon"": 0.5, ""epsilon_decay"": 0.0001, ""q_init"": ""random""}",5.547481999999945,100,5.313490196078432,4.9411764705882355,4.9411764705882355,5.733333333333333,0.39536484739144956
"{""discount_factor"": 0.3, ""alpha"": 0.9, ""epsilon"": 0.5, ""epsilon_decay"": 0.0001, ""q_init"": ""random""}",5.542550000000119,100,5.281803921568627,4.9411764705882355,4.9411764705882355,5.733333333333333,0.39217765435078983
"{""discount_factor"": 0.4, ""alpha"": 0.9, ""epsilon"": 0.5, ""epsilon_decay"": 0.0001, ""q_init"": ""random""}",6.290219999999863,100,2.9053333333333335,5.733333333333333,-1.0,5.733333333333333,3.3232939482788257
"{""discount_factor"": 0.5, ""alpha"": 0.9, ""epsilon"": 0.5, ""epsilon_decay"": 0.0001, ""q_init"": ""random""}",5.591977000000043,100,5.376862745098041,5.733333333333333,4.9411764705882355,5.733333333333333,0.39409306332458266
"{""discount_factor"": 0.6, ""alpha"": 0.9, ""epsilon"": 0.5, ""epsilon_decay"": 0.0001, ""q_init"": ""random""}",5.774042999999438,100,5.329333333333334,4.9411764705882355,4.9411764705882355,5.733333333333333,0.39599920776312103
"{""discount_factor"": 0.7, ""alpha"": 0.9, ""epsilon"": 0.5, ""epsilon_decay"": 0.0001, ""q_init"": ""random""}",6.3850060000004305,100,2.097333333333333,-1.0,-1.0,5.733333333333333,3.3558760406189014
"{""discount_factor"": 0.8, ""alpha"": 0.9, ""epsilon"": 0.5, ""epsilon_decay"": 0.0001, ""q_init"": ""random""}",6.539938999999322,100,1.8279999999999998,-1.0,-1.0,5.733333333333333,3.3232939482788257
"{""discount_factor"": 0.9, ""alpha"": 0.9, ""epsilon"": 0.5, ""epsilon_decay"": 0.0001, ""q_init"": ""random""}",6.3118780000004335,100,2.7033333333333336,5.733333333333333,-1.0,5.733333333333333,3.349791038258954
"{""discount_factor"": 0.0, ""alpha"": 0.9, ""epsilon"": 0.1, ""epsilon_decay"": 0.0001, ""q_init"": 0}",53.99562799999967,100,-1.0,-1.0,-1.0,-1.0,0.0
"{""discount_factor"": 0.1, ""alpha"": 0.9, ""epsilon"": 0.1, ""epsilon_decay"": 0.0001, ""q_init"": 0}",5.832094000000325,100,2.1646666666666667,-1.0,-1.0,5.733333333333333,3.360601202827322
"{""discount_factor"": 0.2, ""alpha"": 0.9, ""epsilon"": 0.1, ""epsilon_decay"": 0.0001, ""q_init"": 0}",5.965269000000262,100,2.4339999999999997,5.733333333333333,-1.0,5.733333333333333,3.36599326598653
"{""discount_factor"": 0.3, ""alpha"": 0.9, ""epsilon"": 0.1, ""epsilon_decay"": 0.0001, ""q_init"": 0}",5.637625999999727,100,1.8953333333333335,-1.0,-1.0,5.733333333333333,3.3335100619817153
"{""discount_factor"": 0.4, ""alpha"": 0.9, ""epsilon"": 0.1, ""epsilon_decay"": 0.0001, ""q_init"": 0}",5.590843999999379,100,2.636,5.733333333333333,-1.0,5.733333333333333,3.3558760406189014
"{""discount_factor"": 0.5, ""alpha"": 0.9, ""epsilon"": 0.1, ""epsilon_decay"": 0.0001, ""q_init"": 0}",5.7418100000004415,100,2.501333333333333,5.733333333333333,-1.0,5.733333333333333,3.3639722551372704
"{""discount_factor"": 0.6, ""alpha"": 0.9, ""epsilon"": 0.1, ""epsilon_decay"": 0.0001, ""q_init"": 0}",5.757767000000058,100,2.3666666666666663,2.3666666666666667,-1.0,5.733333333333333,3.3666666666666667
"{""discount_factor"": 0.7, ""alpha"": 0.9, ""epsilon"": 0.1, ""epsilon_decay"": 0.0001, ""q_init"": 0}",5.172104999999647,100,5.281803921568628,4.9411764705882355,4.9411764705882355,5.733333333333333,0.3921776543507899
"{""discount_factor"": 0.8, ""alpha"": 0.9, ""epsilon"": 0.1, ""epsilon_decay"": 0.0001, ""q_init"": 0}",6.791823999999906,100,2.4339999999999993,5.733333333333333,-1.0,5.733333333333333,3.36599326598653
"{""discount_factor"": 0.9, ""alpha"": 0.9, ""epsilon"": 0.1, ""epsilon_decay"": 0.0001, ""q_init"": 0}",6.25298599999951,100,2.3666666666666663,2.3666666666666667,-1.0,5.733333333333333,3.3666666666666667
"{""discount_factor"": 0.0, ""alpha"": 0.9, ""epsilon"": 0.3, ""epsilon_decay"": 0.0001, ""q_init"": 0}",54.97146299999986,100,-1.0,-1.0,-1.0,-1.0,0.0
"{""discount_factor"": 0.1, ""alpha"": 0.9, ""epsilon"": 0.3, ""epsilon_decay"": 0.0001, ""q_init"": 0}",6.131321000000753,100,2.770666666666667,5.733333333333333,-1.0,5.733333333333333,3.3423387686535375
"{""discount_factor"": 0.2, ""alpha"": 0.9, ""epsilon"": 0.3, ""epsilon_decay"": 0.0001, ""q_init"": 0}",5.959191999999348,100,2.5686666666666667,5.733333333333333,-1.0,5.733333333333333,3.3606012028273224
"{""discount_factor"": 0.3, ""alpha"": 0.9, ""epsilon"": 0.3, ""epsilon_decay"": 0.0001, ""q_init"": 0}",6.228867000000719,100,2.3666666666666663,2.3666666666666667,-1.0,5.733333333333333,3.3666666666666667
"{""discount_factor"": 0.4, ""alpha"": 0.9, ""epsilon"": 0.3, ""epsilon_decay"": 0.0001, ""q_init"": 0}",5.340034999999261,100,5.361019607843138,5.733333333333333,4.9411764705882355,5.733333333333333,0.39536484739144956
"{""discount_factor"": 0.5, ""alpha"": 0.9, ""epsilon"": 0.3, ""epsilon_decay"": 0.0001, ""q_init"": 0}",5.963521000000583,100,2.5686666666666667,5.733333333333333,-1.0,5.733333333333333,3.360601202827322
"{""discount_factor"": 0.6, ""alpha"": 0.9, ""epsilon"": 0.3, ""epsilon_decay"": 0.0001, ""q_init"": 0}",6.160818999999719,100,2.4339999999999997,5.733333333333333,-1.0,5.733333333333333,3.3659932659865297
"{""discount_factor"": 0.7, ""alpha"": 0.9, ""epsilon"": 0.3, ""epsilon_decay"": 0.0001, ""q_init"": 0}",5.184873000000152,100,5.329333333333334,4.9411764705882355,4.9411764705882355,5.733333333333333,0.39599920776312103
"{""discount_factor"": 0.8, ""alpha"": 0.9, ""epsilon"": 0.3, ""epsilon_decay"": 0.0001, ""q_init"": 0}",5.9904829999995854,100,2.0973333333333333,-1.0,-1.0,5.733333333333333,3.355876040618902
"{""discount_factor"": 0.9, ""alpha"": 0.9, ""epsilon"": 0.3, ""epsilon_decay"": 0.0001, ""q_init"": 0}",5.972238000000289,100,2.568666666666666,5.733333333333333,-1.0,5.733333333333333,3.360601202827322
"{""discount_factor"": 0.0, ""alpha"": 0.9, ""epsilon"": 0.5, ""epsilon_decay"": 0.0001, ""q_init"": 0}",14.12156800000048,100,-1.0,-1.0,-1.0,-1.0,0.0
"{""discount_factor"": 0.1, ""alpha"": 0.9, ""epsilon"": 0.5, ""epsilon_decay"": 0.0001, ""q_init"": 0}",5.560943000000407,100,5.3134901960784315,4.9411764705882355,4.9411764705882355,5.733333333333333,0.39536484739144956
"{""discount_factor"": 0.2, ""alpha"": 0.9, ""epsilon"": 0.5, ""epsilon_decay"": 0.0001, ""q_init"": 0}",6.553277999999409,100,2.2319999999999998,-1.0,-1.0,5.733333333333333,3.3639722551372704
"{""discount_factor"": 0.3, ""alpha"": 0.9, ""epsilon"": 0.5, ""epsilon_decay"": 0.0001, ""q_init"": 0}",5.643778999999995,100,5.4164705882352955,5.733333333333333,4.9411764705882355,5.733333333333333,0.3880760219938838
"{""discount_factor"": 0.4, ""alpha"": 0.9, ""epsilon"": 0.5, ""epsilon_decay"": 0.0001, ""q_init"": 0}",6.416704999999638,100,2.4339999999999997,5.733333333333333,-1.0,5.733333333333333,3.3659932659865297
"{""discount_factor"": 0.5, ""alpha"": 0.9, ""epsilon"": 0.5, ""epsilon_decay"": 0.0001, ""q_init"": 0}",6.3629409999994095,100,2.3666666666666663,2.3666666666666667,-1.0,5.733333333333333,3.3666666666666667
"{""discount_factor"": 0.6, ""alpha"": 0.9, ""epsilon"": 0.5, ""epsilon_decay"": 0.0001, ""q_init"": 0}",6.349269000000277,100,2.0973333333333333,-1.0,-1.0,5.733333333333333,3.355876040618902
"{""discount_factor"": 0.7, ""alpha"": 0.9, ""epsilon"": 0.5, ""epsilon_decay"": 0.0001, ""q_init"": 0}",6.5865530000000945,100,2.501333333333333,5.733333333333333,-1.0,5.733333333333333,3.3639722551372704
"{""discount_factor"": 0.8, ""alpha"": 0.9, ""epsilon"": 0.5, ""epsilon_decay"": 0.0001, ""q_init"": 0}",5.62554099999943,100,5.29764705882353,4.9411764705882355,4.9411764705882355,5.733333333333333,0.3940930633245827
"{""discount_factor"": 0.9, ""alpha"": 0.9, ""epsilon"": 0.5, ""epsilon_decay"": 0.0001, ""q_init"": 0}",6.579112999999779,100,2.636,5.733333333333333,-1.0,5.733333333333333,3.3558760406189014
