params,time,steps,reward_mean,reward_median,reward_min,reward_max,reward_std
"{""discount_factor"": 0.0, ""alpha"": 0.1, ""epsilon"": 0.1, ""epsilon_decay"": 0.0001, ""q_init"": 0}",11.516396999999984,100,0.0,0.0,0.0,0.0,0.0
"{""discount_factor"": 0.1, ""alpha"": 0.1, ""epsilon"": 0.1, ""epsilon_decay"": 0.0001, ""q_init"": 0}",11.746785999999986,100,0.0,0.0,0.0,0.0,0.0
"{""discount_factor"": 0.2, ""alpha"": 0.1, ""epsilon"": 0.1, ""epsilon_decay"": 0.0001, ""q_init"": 0}",10.481945999999994,100,0.0,0.0,0.0,0.0,0.0
"{""discount_factor"": 0.3, ""alpha"": 0.1, ""epsilon"": 0.1, ""epsilon_decay"": 0.0001, ""q_init"": 0}",11.30827499999998,100,0.0,0.0,0.0,0.0,0.0
"{""discount_factor"": 0.4, ""alpha"": 0.1, ""epsilon"": 0.1, ""epsilon_decay"": 0.0001, ""q_init"": 0}",13.164800000000014,100,0.0,0.0,0.0,0.0,0.0
"{""discount_factor"": 0.5, ""alpha"": 0.1, ""epsilon"": 0.1, ""epsilon_decay"": 0.0001, ""q_init"": 0}",11.050718999999958,100,0.0,0.0,0.0,0.0,0.0
"{""discount_factor"": 0.6, ""alpha"": 0.1, ""epsilon"": 0.1, ""epsilon_decay"": 0.0001, ""q_init"": 0}",10.85863599999999,100,0.0,0.0,0.0,0.0,0.0
"{""discount_factor"": 0.7, ""alpha"": 0.1, ""epsilon"": 0.1, ""epsilon_decay"": 0.0001, ""q_init"": 0}",10.515610999999979,100,0.0,0.0,0.0,0.0,0.0
"{""discount_factor"": 0.8, ""alpha"": 0.1, ""epsilon"": 0.1, ""epsilon_decay"": 0.0001, ""q_init"": 0}",10.500203999999997,100,0.0,0.0,0.0,0.0,0.0
"{""discount_factor"": 0.9, ""alpha"": 0.1, ""epsilon"": 0.1, ""epsilon_decay"": 0.0001, ""q_init"": 0}",10.842642999999953,100,0.0,0.0,0.0,0.0,0.0
"{""discount_factor"": 0.0, ""alpha"": 0.1, ""epsilon"": 0.3, ""epsilon_decay"": 0.0001, ""q_init"": 0}",7.2911719999999605,100,0.0,0.0,0.0,0.0,0.0
"{""discount_factor"": 0.1, ""alpha"": 0.1, ""epsilon"": 0.3, ""epsilon_decay"": 0.0001, ""q_init"": 0}",7.012579999999957,100,0.0,0.0,0.0,0.0,0.0
"{""discount_factor"": 0.2, ""alpha"": 0.1, ""epsilon"": 0.3, ""epsilon_decay"": 0.0001, ""q_init"": 0}",7.506069000000025,100,0.0,0.0,0.0,0.0,0.0
"{""discount_factor"": 0.3, ""alpha"": 0.1, ""epsilon"": 0.3, ""epsilon_decay"": 0.0001, ""q_init"": 0}",7.3191209999999955,100,0.0,0.0,0.0,0.0,0.0
"{""discount_factor"": 0.4, ""alpha"": 0.1, ""epsilon"": 0.3, ""epsilon_decay"": 0.0001, ""q_init"": 0}",6.501751999999897,100,0.0,0.0,0.0,0.0,0.0
"{""discount_factor"": 0.5, ""alpha"": 0.1, ""epsilon"": 0.3, ""epsilon_decay"": 0.0001, ""q_init"": 0}",6.435879999999997,100,0.0,0.0,0.0,0.0,0.0
"{""discount_factor"": 0.6, ""alpha"": 0.1, ""epsilon"": 0.3, ""epsilon_decay"": 0.0001, ""q_init"": 0}",6.572027999999932,100,0.0,0.0,0.0,0.0,0.0
"{""discount_factor"": 0.7, ""alpha"": 0.1, ""epsilon"": 0.3, ""epsilon_decay"": 0.0001, ""q_init"": 0}",6.724953000000028,100,0.0,0.0,0.0,0.0,0.0
"{""discount_factor"": 0.8, ""alpha"": 0.1, ""epsilon"": 0.3, ""epsilon_decay"": 0.0001, ""q_init"": 0}",6.516125999999986,100,0.0,0.0,0.0,0.0,0.0
"{""discount_factor"": 0.9, ""alpha"": 0.1, ""epsilon"": 0.3, ""epsilon_decay"": 0.0001, ""q_init"": 0}",7.503973000000087,100,0.0,0.0,0.0,0.0,0.0
"{""discount_factor"": 0.0, ""alpha"": 0.1, ""epsilon"": 0.5, ""epsilon_decay"": 0.0001, ""q_init"": 0}",5.340981000000056,100,0.0,0.0,0.0,0.0,0.0
"{""discount_factor"": 0.1, ""alpha"": 0.1, ""epsilon"": 0.5, ""epsilon_decay"": 0.0001, ""q_init"": 0}",5.291027999999983,100,0.0,0.0,0.0,0.0,0.0
"{""discount_factor"": 0.2, ""alpha"": 0.1, ""epsilon"": 0.5, ""epsilon_decay"": 0.0001, ""q_init"": 0}",5.474405999999931,100,0.0,0.0,0.0,0.0,0.0
"{""discount_factor"": 0.3, ""alpha"": 0.1, ""epsilon"": 0.5, ""epsilon_decay"": 0.0001, ""q_init"": 0}",5.031081999999969,100,0.0,0.0,0.0,0.0,0.0
"{""discount_factor"": 0.4, ""alpha"": 0.1, ""epsilon"": 0.5, ""epsilon_decay"": 0.0001, ""q_init"": 0}",5.317657999999938,100,0.0,0.0,0.0,0.0,0.0
"{""discount_factor"": 0.5, ""alpha"": 0.1, ""epsilon"": 0.5, ""epsilon_decay"": 0.0001, ""q_init"": 0}",5.371244999999931,100,0.0,0.0,0.0,0.0,0.0
"{""discount_factor"": 0.6, ""alpha"": 0.1, ""epsilon"": 0.5, ""epsilon_decay"": 0.0001, ""q_init"": 0}",5.322969000000057,100,0.0,0.0,0.0,0.0,0.0
"{""discount_factor"": 0.7, ""alpha"": 0.1, ""epsilon"": 0.5, ""epsilon_decay"": 0.0001, ""q_init"": 0}",5.441540000000032,100,0.0,0.0,0.0,0.0,0.0
"{""discount_factor"": 0.8, ""alpha"": 0.1, ""epsilon"": 0.5, ""epsilon_decay"": 0.0001, ""q_init"": 0}",5.296735000000012,100,0.0,0.0,0.0,0.0,0.0
"{""discount_factor"": 0.9, ""alpha"": 0.1, ""epsilon"": 0.5, ""epsilon_decay"": 0.0001, ""q_init"": 0}",5.349126000000069,100,0.0,0.0,0.0,0.0,0.0
"{""discount_factor"": 0.0, ""alpha"": 0.5, ""epsilon"": 0.1, ""epsilon_decay"": 0.0001, ""q_init"": ""random""}",2.951889000000051,100,0.0,0.0,0.0,0.0,0.0
"{""discount_factor"": 0.1, ""alpha"": 0.5, ""epsilon"": 0.1, ""epsilon_decay"": 0.0001, ""q_init"": ""random""}",2.860035000000039,100,0.0,0.0,0.0,0.0,0.0
"{""discount_factor"": 0.2, ""alpha"": 0.5, ""epsilon"": 0.1, ""epsilon_decay"": 0.0001, ""q_init"": ""random""}",4.387025999999992,100,0.0,0.0,0.0,0.0,0.0
"{""discount_factor"": 0.3, ""alpha"": 0.5, ""epsilon"": 0.1, ""epsilon_decay"": 0.0001, ""q_init"": ""random""}",4.470583999999917,100,0.0,0.0,0.0,0.0,0.0
"{""discount_factor"": 0.4, ""alpha"": 0.5, ""epsilon"": 0.1, ""epsilon_decay"": 0.0001, ""q_init"": ""random""}",4.382276999999931,100,0.0,0.0,0.0,0.0,0.0
"{""discount_factor"": 0.5, ""alpha"": 0.5, ""epsilon"": 0.1, ""epsilon_decay"": 0.0001, ""q_init"": ""random""}",4.363189000000034,100,0.0,0.0,0.0,0.0,0.0
"{""discount_factor"": 0.6, ""alpha"": 0.5, ""epsilon"": 0.1, ""epsilon_decay"": 0.0001, ""q_init"": ""random""}",4.56723999999997,100,0.0,0.0,0.0,0.0,0.0
"{""discount_factor"": 0.7, ""alpha"": 0.5, ""epsilon"": 0.1, ""epsilon_decay"": 0.0001, ""q_init"": ""random""}",4.4880359999999655,100,0.0,0.0,0.0,0.0,0.0
"{""discount_factor"": 0.8, ""alpha"": 0.5, ""epsilon"": 0.1, ""epsilon_decay"": 0.0001, ""q_init"": ""random""}",4.350710000000049,100,0.0005,0.0,0.0,0.05,0.004974937185533097
"{""discount_factor"": 0.9, ""alpha"": 0.5, ""epsilon"": 0.1, ""epsilon_decay"": 0.0001, ""q_init"": ""random""}",4.3656839999999875,100,0.0,0.0,0.0,0.0,0.0
"{""discount_factor"": 0.0, ""alpha"": 0.5, ""epsilon"": 0.3, ""epsilon_decay"": 0.0001, ""q_init"": ""random""}",2.9650459999999157,100,0.0005987443076176875,0.0,0.0,0.029411764705882353,0.0036042908427432246
"{""discount_factor"": 0.1, ""alpha"": 0.5, ""epsilon"": 0.3, ""epsilon_decay"": 0.0001, ""q_init"": ""random""}",2.797602999999981,100,0.0,0.0,0.0,0.0,0.0
"{""discount_factor"": 0.2, ""alpha"": 0.5, ""epsilon"": 0.3, ""epsilon_decay"": 0.0001, ""q_init"": ""random""}",5.079191000000037,100,0.0,0.0,0.0,0.0,0.0
"{""discount_factor"": 0.3, ""alpha"": 0.5, ""epsilon"": 0.3, ""epsilon_decay"": 0.0001, ""q_init"": ""random""}",4.631729999999948,100,0.0,0.0,0.0,0.0,0.0
"{""discount_factor"": 0.4, ""alpha"": 0.5, ""epsilon"": 0.3, ""epsilon_decay"": 0.0001, ""q_init"": ""random""}",5.984847999999943,100,0.0,0.0,0.0,0.0,0.0
"{""discount_factor"": 0.5, ""alpha"": 0.5, ""epsilon"": 0.3, ""epsilon_decay"": 0.0001, ""q_init"": ""random""}",4.605340999999953,100,0.0,0.0,0.0,0.0,0.0
"{""discount_factor"": 0.6, ""alpha"": 0.5, ""epsilon"": 0.3, ""epsilon_decay"": 0.0001, ""q_init"": ""random""}",4.827632999999992,100,0.0,0.0,0.0,0.0,0.0
"{""discount_factor"": 0.7, ""alpha"": 0.5, ""epsilon"": 0.3, ""epsilon_decay"": 0.0001, ""q_init"": ""random""}",4.721000000000004,100,0.0,0.0,0.0,0.0,0.0
"{""discount_factor"": 0.8, ""alpha"": 0.5, ""epsilon"": 0.3, ""epsilon_decay"": 0.0001, ""q_init"": ""random""}",4.418933000000038,100,0.0,0.0,0.0,0.0,0.0
"{""discount_factor"": 0.9, ""alpha"": 0.5, ""epsilon"": 0.3, ""epsilon_decay"": 0.0001, ""q_init"": ""random""}",4.537574000000063,100,0.0003846153846153846,0.0,0.0,0.038461538461538464,0.0038268747581023848
"{""discount_factor"": 0.0, ""alpha"": 0.5, ""epsilon"": 0.5, ""epsilon_decay"": 0.0001, ""q_init"": ""random""}",8.245014000000083,100,0.0,0.0,0.0,0.0,0.0
"{""discount_factor"": 0.1, ""alpha"": 0.5, ""epsilon"": 0.5, ""epsilon_decay"": 0.0001, ""q_init"": ""random""}",4.745879999999943,100,0.0,0.0,0.0,0.0,0.0
"{""discount_factor"": 0.2, ""alpha"": 0.5, ""epsilon"": 0.5, ""epsilon_decay"": 0.0001, ""q_init"": ""random""}",5.293274999999994,100,0.0006666666666666666,0.0,0.0,0.06666666666666667,0.0066332495807108005
"{""discount_factor"": 0.3, ""alpha"": 0.5, ""epsilon"": 0.5, ""epsilon_decay"": 0.0001, ""q_init"": ""random""}",5.164984000000004,100,0.0,0.0,0.0,0.0,0.0
"{""discount_factor"": 0.4, ""alpha"": 0.5, ""epsilon"": 0.5, ""epsilon_decay"": 0.0001, ""q_init"": ""random""}",4.854940000000056,100,0.0002,0.0,0.0,0.02,0.0019899748742132394
"{""discount_factor"": 0.5, ""alpha"": 0.5, ""epsilon"": 0.5, ""epsilon_decay"": 0.0001, ""q_init"": ""random""}",5.170019000000025,100,0.0,0.0,0.0,0.0,0.0
"{""discount_factor"": 0.6, ""alpha"": 0.5, ""epsilon"": 0.5, ""epsilon_decay"": 0.0001, ""q_init"": ""random""}",4.719729000000029,100,0.0,0.0,0.0,0.0,0.0
"{""discount_factor"": 0.7, ""alpha"": 0.5, ""epsilon"": 0.5, ""epsilon_decay"": 0.0001, ""q_init"": ""random""}",4.63000999999997,100,0.00030303030303030303,0.0,0.0,0.030303030303030304,0.0030151134457776355
"{""discount_factor"": 0.8, ""alpha"": 0.5, ""epsilon"": 0.5, ""epsilon_decay"": 0.0001, ""q_init"": ""random""}",4.730646999999976,100,0.0,0.0,0.0,0.0,0.0
"{""discount_factor"": 0.9, ""alpha"": 0.5, ""epsilon"": 0.5, ""epsilon_decay"": 0.0001, ""q_init"": ""random""}",4.707529000000022,100,0.0,0.0,0.0,0.0,0.0
"{""discount_factor"": 0.0, ""alpha"": 0.5, ""epsilon"": 0.1, ""epsilon_decay"": 0.0001, ""q_init"": 0}",10.605478999999946,100,0.0,0.0,0.0,0.0,0.0
"{""discount_factor"": 0.1, ""alpha"": 0.5, ""epsilon"": 0.1, ""epsilon_decay"": 0.0001, ""q_init"": 0}",10.731824999999958,100,0.0,0.0,0.0,0.0,0.0
"{""discount_factor"": 0.2, ""alpha"": 0.5, ""epsilon"": 0.1, ""epsilon_decay"": 0.0001, ""q_init"": 0}",10.15106000000003,100,0.0,0.0,0.0,0.0,0.0
"{""discount_factor"": 0.3, ""alpha"": 0.5, ""epsilon"": 0.1, ""epsilon_decay"": 0.0001, ""q_init"": 0}",10.50347099999999,100,0.0,0.0,0.0,0.0,0.0
"{""discount_factor"": 0.4, ""alpha"": 0.5, ""epsilon"": 0.1, ""epsilon_decay"": 0.0001, ""q_init"": 0}",10.458161000000018,100,0.0,0.0,0.0,0.0,0.0
"{""discount_factor"": 0.5, ""alpha"": 0.5, ""epsilon"": 0.1, ""epsilon_decay"": 0.0001, ""q_init"": 0}",10.273336000000086,100,0.0,0.0,0.0,0.0,0.0
"{""discount_factor"": 0.6, ""alpha"": 0.5, ""epsilon"": 0.1, ""epsilon_decay"": 0.0001, ""q_init"": 0}",10.174601000000052,100,0.0,0.0,0.0,0.0,0.0
"{""discount_factor"": 0.7, ""alpha"": 0.5, ""epsilon"": 0.1, ""epsilon_decay"": 0.0001, ""q_init"": 0}",9.949440999999979,100,0.0,0.0,0.0,0.0,0.0
