steps,time,reward,delta,converged
1,0.005822999999509193,-0.9672131147540983,100.0,False
2,0.04522799999995186,-3.37125748502994,100.0,False
3,0.0456610000001092,-1.9880239520958083,100.0,False
4,0.045525000000452565,-2.18562874251497,100.0,False
5,0.044601999999940745,-1.9880239520958083,100.0,False
6,0.04535400000077061,-2.18562874251497,100.0,False
7,0.04475999999976921,-1.0,100.0,False
8,0.04452000000037515,-1.3952095808383234,100.0,False
9,0.04469200000039564,-1.1976047904191616,100.0,False
10,0.044482000000243715,-1.0,100.0,False
11,0.04462799999964773,-1.1976047904191616,100.0,False
12,0.04445399999985966,-1.0,100.0,False
13,0.04431100000056176,-1.3952095808383234,100.0,False
14,0.044499999999970896,-1.0,100.0,False
15,0.04448400000001129,-1.0,100.0,False
16,0.04475899999943067,-1.0,100.0,False
17,0.04426400000011199,-1.0,100.0,False
18,0.04447799999979907,-1.1976047904191616,100.0,False
19,0.044289999999818974,-1.0,100.0,False
20,0.04431599999952596,-1.0,100.0,False
21,0.044402000000445696,-1.1976047904191616,100.0,False
22,0.044499999999970896,-1.0,100.0,False
23,0.04454200000054698,-1.0,100.0,False
24,0.04490999999961787,-1.0,100.0,False
25,0.044262999999773456,-1.3952095808383234,100.0,False
26,0.04414900000028865,-1.0,100.0,False
27,0.04414300000007643,-1.0,100.0,False
28,0.04544400000031601,-1.0,100.0,False
29,0.044839000000138185,-1.0,100.0,False
30,0.04436199999963719,-1.0,100.0,False
31,0.04433899999912683,-1.0,100.0,False
32,0.04420700000082434,-1.0,100.0,False
33,0.04392400000051566,-1.0,100.0,False
34,0.043925999999373744,-1.0,100.0,False
35,0.04400000000077853,-1.0,100.0,False
36,0.043897999999899184,-1.0,100.0,False
37,0.04391900000064197,-1.0,100.0,False
38,0.044202999999470194,-1.0,100.0,False
39,0.04399199999988923,-1.1976047904191616,100.0,False
40,0.04387399999995978,-1.0,100.0,False
41,0.0441289999998844,-1.0,100.0,False
42,0.043910000000323635,-1.0,100.0,False
43,0.04392999999981839,-1.0,100.0,False
44,0.044562999999470776,-1.0,100.0,False
45,0.044118999999227526,-1.0,100.0,False
46,0.04618399999981193,-1.0,100.0,False
47,0.04403899999942951,-1.0,100.0,False
48,0.04423399999996036,-1.0,100.0,False
49,0.04400499999974272,-1.0,100.0,False
50,0.044242999999369204,-1.0,100.0,False
51,0.045657000000574044,-1.0,100.0,False
52,0.044354000000566884,-1.0,100.0,False
53,0.043800000000373984,-1.0,100.0,False
54,0.044385000000147556,-1.0,100.0,False
55,0.04430999999931373,-1.1976047904191616,100.0,False
56,0.04411100000015722,-1.0,100.0,False
57,0.044117000000369444,-1.0,100.0,False
58,0.04388400000061665,-1.0,100.0,False
59,0.04397900000003574,-1.0,100.0,False
60,0.04399699999976292,-1.0,100.0,False
61,0.04381000000012136,-1.0,100.0,False
62,0.04392100000040955,-1.0,100.0,False
63,0.043985000000247965,-1.0,100.0,False
64,0.044070999999348714,-1.0,100.0,False
65,0.050041000000419444,-1.0,100.0,False
66,0.04423399999996036,-1.0,100.0,False
67,0.044549000000188244,-1.0,100.0,False
68,0.04427899999973306,-1.0,100.0,False
69,0.044214999999894644,-1.0,100.0,False
70,0.04460800000015297,-1.0,100.0,False
71,0.04409699999996519,-1.0,100.0,False
72,0.04402899999968213,-1.0,100.0,False
73,0.04512500000055297,-1.0,100.0,False
74,0.04452300000048126,-1.0,100.0,False
75,0.04432199999973818,-1.0,100.0,False
76,0.044422999999369495,-1.0,100.0,False
77,0.04431099999965227,-1.0,100.0,False
78,0.04432199999973818,-1.0,100.0,False
79,0.04371900000023743,-1.0,100.0,False
80,0.044377999999596796,-1.0,100.0,False
81,0.04418899999927817,-1.0,100.0,False
82,0.044187999999849126,-1.0,100.0,False
83,0.043963000000076136,-1.0,100.0,False
84,0.04416200000014214,-1.0,100.0,False
85,0.04412000000047556,-1.0,100.0,False
86,0.04401700000016717,-1.0,100.0,False
87,0.04389600000013161,-1.0,100.0,False
88,0.044033000000126776,-1.0,100.0,False
89,0.044209000000591914,-1.0,100.0,False
90,0.043888000000151806,-1.0,100.0,False
91,0.044711000000461354,-1.0,100.0,False
92,0.043880999999601045,-1.0,100.0,False
93,0.04385299999921699,-1.0,100.0,False
94,0.044042000000445114,-1.0,100.0,False
95,0.04495799999949668,-1.0,100.0,False
96,0.044809999999415595,-1.0,100.0,False
97,0.04405300000053103,-1.0,100.0,False
98,0.04404699999940931,-1.0,100.0,False
99,0.04389999999966676,-1.0,100.0,False
100,0.04391899999973248,-1.0,100.0,False
101,0.04459899999983463,-1.0,100.0,False
102,0.04399499999999534,-1.0,100.0,False
103,0.04409600000053615,-1.0,100.0,False
104,0.04426599999987957,-1.0,100.0,False
105,0.04423800000040501,-1.0,100.0,False
106,0.04416899999978341,-1.0,100.0,False
107,0.04489000000012311,-1.0,100.0,False
108,0.04459899999983463,-1.0,100.0,False
109,0.04456499999923835,-1.0,100.0,False
110,0.04459199999928387,-1.0,100.0,False
111,0.044554999999490974,-1.0,100.0,False
112,0.04464300000017829,-1.0,100.0,False
113,0.044456999999965774,-1.0,100.0,False
114,0.044367000000420376,-1.0,100.0,False
115,0.04518000000007305,-1.0,100.0,False
116,0.04564799999934621,-1.0,100.0,False
117,0.044192999999722815,-1.0,100.0,False
118,0.04498599999988073,-1.0,100.0,False
119,0.04433400000016263,-1.0,100.0,False
120,0.044147000000521075,-1.0,100.0,False
121,0.043985000000247965,-1.0,100.0,False
122,0.043880000000172004,-1.0,100.0,False
123,0.04463299999952142,-1.0,100.0,False
124,0.043840000000272994,-1.0,100.0,False
125,0.04389900000023772,-1.0,100.0,False
126,0.044010000000525906,-1.0,100.0,False
127,0.04378100000030827,-1.0,100.0,False
128,0.04398499999933847,-1.0,100.0,False
129,0.04409399999985908,-1.0,100.0,False
130,0.04402899999968213,-1.0,100.0,False
131,0.044020999999702326,-1.0,100.0,False
132,0.0440920000000915,-1.0,100.0,False
133,0.04395899999963149,-1.0,100.0,False
134,0.04432900000028894,-1.0,100.0,False
135,0.04396900000028836,-1.0,100.0,False
136,0.0454570000001695,-1.0,100.0,False
137,0.0443569999997635,-1.0,100.0,False
138,0.04424099999960163,-1.0,100.0,False
139,0.044304000000011,-1.0,100.0,False
140,0.044992999999522,-1.0,100.0,False
141,0.04420399999980873,-1.0,100.0,False
142,0.04420399999980873,-1.0,100.0,False
143,0.04406100000051083,-1.0,100.0,False
144,0.04407199999968725,-1.0,100.0,False
145,0.04396100000030856,-1.0,100.0,False
146,0.043915999999626365,-1.0,100.0,False
147,0.04388399999970716,-1.0,100.0,False
148,0.04424199999994016,-1.0,100.0,False
149,0.04409800000030373,-1.0,100.0,False
150,0.04417100000046048,-1.0,100.0,False
151,0.04405100000076345,-1.0,100.0,False
152,0.04400600000008126,-1.0,100.0,False
153,0.04397999999946478,-1.0,100.0,False
154,0.04411600000003091,-1.0,100.0,False
155,0.044192999999722815,-1.0,100.0,False
156,0.044350000000122236,-1.0,100.0,False
157,0.04410300000017742,-1.0,100.0,False
158,0.04401099999995495,-1.0,100.0,False
159,0.04489900000044145,-1.0,100.0,False
160,0.04437600000073871,-1.0,100.0,False
161,0.044170000000121945,-1.0,100.0,False
162,0.044222999999874446,-1.0,100.0,False
163,0.04519400000026508,-1.0,100.0,False
164,0.04403999999976804,-1.0,100.0,False
165,0.04411500000060187,-1.0,100.0,False
166,0.0440760000001319,-1.0,100.0,False
167,0.0444260000003851,-1.0,100.0,False
168,0.043980999999803316,-1.0,100.0,False
169,0.044198000000506,-1.0,100.0,False
170,0.0448259999993752,-1.0,100.0,False
171,0.04505799999969895,-1.0,100.0,False
172,0.04659600000013597,-1.0,100.0,False
173,0.046057000000473636,-1.0,100.0,False
174,0.04356499999994412,-1.0,100.0,False
175,0.04396499999984371,-1.0,100.0,False
176,0.04408199999943463,-1.0,100.0,False
177,0.044077999999899475,-1.0,100.0,False
178,0.04436299999997573,-1.0,100.0,False
179,0.043850999999449414,-1.0,100.0,False
180,0.044087999999646854,-1.0,100.0,False
181,0.04566599999998289,-1.0,100.0,False
182,0.04415699999935896,-1.0,100.0,False
183,0.044174999999995634,-1.0,100.0,False
184,0.04413800000020274,-1.0,100.0,False
185,0.04507299999932002,-1.0,100.0,False
186,0.045838000000003376,-1.0,100.0,False
187,0.044699999999465945,-1.0,100.0,False
188,0.0441659999996773,-1.0,100.0,False
189,0.04403600000023289,-1.0,100.0,False
190,0.044200000000273576,-1.0,100.0,False
191,0.044210000000020955,-1.0,100.0,False
192,0.04476500000055239,-1.0,100.0,False
193,0.044891999999890686,-1.0,100.0,False
194,0.04438699999991513,-1.0,100.0,False
195,0.04424199999994016,-1.0,100.0,False
196,0.044606999999814434,-1.0,100.0,False
197,0.04397300000073301,-1.0,100.0,False
198,0.04386599999997998,-1.0,100.0,False
199,0.043862999999873864,-1.0,100.0,False
200,0.04403399999955582,-1.0,100.0,False
201,0.04417600000033417,-1.0,100.0,False
202,0.04381699999976263,-1.0,100.0,False
203,0.04491700000016863,-1.0,100.0,False
204,0.044135999999525666,-1.0,100.0,False
205,0.044105999999374035,-1.0,100.0,False
206,0.0441659999996773,-1.0,100.0,False
207,0.04427899999973306,-1.0,100.0,False
208,0.04490799999985029,-1.0,100.0,False
209,0.0440920000000915,-1.0,100.0,False
210,0.04409800000030373,-1.0,100.0,False
211,0.04400100000020757,-1.0,100.0,False
