episode,length,time,reward,delta
0,133.0,0.012025999999877968,0.0,-0.00017388600690631108
1,35.0,0.003206000000318454,0.0,0.00021519300272664874
2,8.0,0.0008130000001074222,0.0,6.939170198970798e-05
3,27.0,0.002431999999771506,0.0,-4.605690898186563e-05
4,63.0,0.005515000000286818,0.0,-0.0005672190014550844
5,13.0,0.0015339999999923748,0.0,-0.00013131978431766498
6,20.0,0.0018549999999777356,0.0,3.666017089972893e-05
7,7.0,0.0007889999997132691,0.0,0.00017116489734520695
8,31.0,0.002862000000277476,0.0,8.558244867260347e-05
9,73.0,0.006467999999586027,0.0,-0.00015388452510993993
10,36.0,0.003193999999894004,0.0,4.2791224336301737e-05
11,64.0,0.005615999999918131,0.0,0.0002711840383138031
12,14.0,0.0013109999999869615,0.0,-6.565989215883246e-05
13,4.0,0.00045399999999062857,0.0,0.00013559201915690157
14,33.0,0.00292699999999968,0.0,6.779600957845078e-05
15,20.0,0.001837999999679596,0.0,0.0002595678272071764
16,39.0,0.0034740000000965665,0.0,0.00019863841630110877
17,37.0,0.003280999999788037,0.0,-0.00019909990234003212
18,66.0,0.006062999999812746,0.0,0.000552000803614046
19,18.0,0.0017170000000987784,0.0,0.0005173250480424328
20,11.0,0.0010829999996531114,0.0,-0.00036855153621712404
21,8.0,0.0008100000000013097,0.0,0.0001297839136035882
22,47.0,0.004249999999956344,0.0,-0.0001437886760042135
23,35.0,0.003236999999899126,0.0,-0.00018427576810856202
24,55.0,0.004979999999704887,0.0,-0.0004888615167600652
25,18.0,0.0016700000001037552,0.0,0.0002766543261069788
26,6.0,0.0006379999999808206,0.0,0.00013832716305348938
27,110.0,0.00963000000001557,0.0,2.382903790699672e-05
28,12.0,0.001150000000052387,0.0,0.0003285854630156459
29,21.0,0.0019350000002305023,0.0,9.905513675720904e-05
30,21.0,0.0019659999998111743,0.0,0.00034865082659905943
31,7.0,0.0008920000000216532,0.0,0.00017432541329952971
32,5.0,0.0005569999998442654,0.0,8.716270664976486e-05
33,62.0,0.005509000000074593,0.0,0.00017023810301107576
34,112.0,0.009834999999839056,0.0,-0.00011694987957453369
35,17.0,0.0015739999998913845,0.0,0.0003512854593663052
36,19.0,0.0017479999996794504,0.0,0.0003577032493968145
37,42.0,0.0037689999999201973,0.0,0.00015518206206620625
38,49.0,0.00465200000007826,0.0,0.00028617814045447216
