steps,time,reward,delta,converged
1,0.04630799999995361,-6.335329341317365,0,False
2,0.04573400000026595,-5.347305389221557,0,False
3,0.01159300000017538,-4.030769230769231,99.9996224327794,False
4,0.0033260000000154832,1.7297297297297298,99.9996224327794,False
5,0.003724000000147498,1.525,99.9996224327794,False
6,0.010815999999977066,-3.418032786885246,99.9996224327794,False
7,0.00815599999987171,-3.130434782608696,99.9996224327794,False
8,0.007444000000759843,-3.36144578313253,99.9996224327794,False
9,0.005219000000579399,-0.9655172413793104,99.9996224327794,False
10,0.009682000000793778,-2.7981651376146788,99.9996224327794,False
11,0.00403699999969831,-0.9555555555555556,99.9996224327794,False
12,0.012009000000034575,-4.625,99.9996224327794,False
13,0.002245000000584696,3.04,99.9996224327794,False
14,0.0033000000003085006,-0.9459459459459459,99.9996224327794,False
15,0.009884999999485444,-3.7830188679245285,99.9996224327794,False
16,0.0018959999997605337,3.8095238095238093,99.9996224327794,False
17,0.0047950000007404014,-2.7962962962962963,99.9996224327794,False
18,0.003071000000090862,-0.9411764705882353,99.9996224327794,False
19,0.0036019999997733976,-0.9487179487179487,99.9996224327794,False
20,0.0047439999998459825,-2.830188679245283,99.9996224327794,False
21,0.0030169999999998254,-0.9375,99.9996224327794,False
22,0.0019179999999323627,3.8095238095238093,99.9996224327794,False
23,0.001989000000321539,-0.9090909090909091,99.9996224327794,False
24,0.0056370000002061715,-2.5396825396825395,99.9996224327794,False
25,0.001984999999876891,3.590909090909091,99.9996224327794,False
26,0.006955000000743894,-7.4868421052631575,99.9996224327794,False
27,0.0016340000001946464,4.611111111111111,99.9996224327794,False
28,0.0015429999994012178,4.9411764705882355,99.9996224327794,False
29,0.0019940000001952285,3.590909090909091,99.9996224327794,False
30,0.0019840000004478497,3.590909090909091,99.9996224327794,False
31,0.003109999999651336,-0.9411764705882353,99.9996224327794,False
32,0.0031420000004800386,-0.9428571428571428,99.9996224327794,False
33,0.001900999999634223,3.8095238095238093,99.9996224327794,False
34,0.0017969999998967978,4.05,99.9996224327794,False
35,0.0036470000004555914,-0.9512195121951219,99.9996224327794,False
36,0.0032849999997779378,1.7297297297297298,99.9996224327794,False
37,0.005741999999372638,-4.015384615384615,99.9996224327794,False
38,0.0023259999998117564,-4.730769230769231,99.9996224327794,False
39,0.0031120000003284076,-0.9428571428571428,99.9996224327794,False
40,0.003464999999778229,-0.9487179487179487,99.9996224327794,False
41,0.0015480000001844019,4.9411764705882355,99.9996224327794,False
42,0.0047880000001896406,-4.69811320754717,99.9996224327794,False
43,0.0018110000000888249,4.05,99.9996224327794,False
44,0.001736999999593536,4.315789473684211,99.9996224327794,False
45,0.0013729999991483055,5.733333333333333,99.9996224327794,False
46,0.004267999999683525,-3.0208333333333335,99.9996224327794,False
47,0.0029110000004948233,-0.9354838709677419,99.9996224327794,False
48,0.0015380000004370231,4.9411764705882355,99.9996224327794,False
49,0.0015309999998862622,4.9411764705882355,99.9996224327794,False
50,0.0019579999998313724,3.590909090909091,99.9996224327794,False
51,0.0016080000004876638,4.611111111111111,99.9996224327794,False
52,0.004224999999678403,-0.9534883720930233,99.9996224327794,False
53,0.0016359999999622232,4.611111111111111,99.9996224327794,False
54,0.0037370000000009895,-3.3095238095238093,99.9996224327794,False
55,0.0013619999999718857,5.733333333333333,99.9996224327794,False
56,0.0028490000004239846,-0.9375,99.9996224327794,False
57,0.007685999999921478,-4.390804597701149,99.9996224327794,False
58,0.004321999999774562,-2.979591836734694,99.9996224327794,False
59,0.0071160000006784685,-3.45,99.9996224327794,False
60,0.0042049999992741505,-3.0638297872340425,99.9996224327794,False
61,0.0017849999994723476,4.05,99.9996224327794,False
62,0.004069999999956053,-3.108695652173913,99.9996224327794,False
63,0.0060910000001968,-4.015384615384615,99.9996224327794,False
64,0.002036999999290856,4.611111111111111,99.9996224327794,False
65,0.0013709999993807287,5.733333333333333,99.9996224327794,False
66,0.0028430000002117595,2.15625,99.9996224327794,False
67,0.001584999999977299,4.9411764705882355,99.9996224327794,False
68,0.0015899999998509884,4.9411764705882355,99.9996224327794,False
69,0.002248999999210355,3.8095238095238093,99.9996224327794,False
70,0.0016200000000026193,4.611111111111111,99.9996224327794,False
71,0.001698000000033062,4.315789473684211,99.9996224327794,False
72,0.0013530000005630427,5.733333333333333,99.9996224327794,False
73,0.002089999999952852,3.391304347826087,99.9996224327794,False
74,0.002682999999706226,2.4827586206896552,99.9996224327794,False
75,0.001532999999653839,4.9411764705882355,99.9996224327794,False
76,0.0022369999996953993,3.04,99.9996224327794,False
77,0.0019139999994877144,3.8095238095238093,99.9996224327794,False
78,0.0013560000006691553,5.733333333333333,99.9996224327794,False
79,0.0017159999997602426,4.315789473684211,99.9996224327794,False
80,0.002223999999841908,3.04,99.9996224327794,False
81,0.001698000000033062,4.315789473684211,99.9996224327794,False
82,0.0014339999997901032,5.3125,99.9996224327794,False
83,0.006145000000287837,-5.402985074626866,99.9996224327794,False
84,0.0013559999997596606,5.733333333333333,99.9996224327794,False
85,0.0077339999998002895,-4.3522727272727275,99.9996224327794,False
86,0.0015260000000125729,4.9411764705882355,99.9996224327794,False
87,0.0015250000005835318,4.9411764705882355,99.9996224327794,False
88,0.003628999999818916,-0.9512195121951219,99.9996224327794,False
89,0.001532999999653839,4.9411764705882355,99.9996224327794,False
90,0.004335999999966589,-5.0,99.9996224327794,False
91,0.0016920000007303315,4.315789473684211,99.9996224327794,False
92,0.0019650000003821333,3.590909090909091,99.9996224327794,False
93,0.001690999999482301,4.315789473684211,99.9996224327794,False
94,0.0014320000000225264,5.3125,99.9996224327794,False
95,0.004496000000472122,-2.9019607843137254,99.9996224327794,False
96,0.0014449999998760177,5.3125,99.9996224327794,False
97,0.0015279999997801497,4.9411764705882355,99.9996224327794,False
98,0.0015250000005835318,4.9411764705882355,99.9996224327794,False
99,0.003365999999914493,-3.5526315789473686,99.9996224327794,False
100,0.0017139999999926658,4.315789473684211,99.9996224327794,False
101,0.00414100000034523,-3.0638297872340425,99.9996224327794,False
102,0.0014339999997901032,5.3125,99.9996224327794,False
103,0.0026109999998880085,-0.9285714285714286,99.9996224327794,False
104,0.0018829999999070424,3.8095238095238093,99.9996224327794,False
105,0.0013490000001183944,5.733333333333333,99.9996224327794,False
106,0.003454000000601809,-0.9487179487179487,99.9996224327794,False
107,0.0021289999995133257,3.391304347826087,99.9996224327794,False
108,0.0052390000000741566,-0.9661016949152542,99.9996224327794,False
109,0.0023169999994934187,2.8846153846153846,99.9996224327794,False
110,0.005060999999841442,-2.7636363636363637,99.9996224327794,False
111,0.002599999999802094,-0.9310344827586207,99.9996224327794,False
112,0.0033109999994849204,-0.9411764705882353,99.9996224327794,False
113,0.0030759999999645515,-0.9354838709677419,99.9996224327794,False
114,0.00196700000014971,4.611111111111111,99.9996224327794,False
115,0.0019800000000032014,-5.409090909090909,99.9996224327794,False
116,0.007023000000117463,-2.25974025974026,99.9996224327794,False
117,0.0014449999998760177,-0.875,99.9996224327794,False
118,0.0015280000006896444,4.9411764705882355,99.9996224327794,False
119,0.0024450000000797445,3.391304347826087,99.9996224327794,False
120,0.00282599999991362,-0.9354838709677419,99.9996224327794,False
121,0.0030160000005707843,-0.9411764705882353,99.9996224327794,False
122,0.0014529999998558196,5.3125,99.9996224327794,False
123,0.0015309999998862622,4.9411764705882355,99.9996224327794,False
124,0.0016289999994114623,4.611111111111111,99.9996224327794,False
125,0.0016289999994114623,4.611111111111111,99.9996224327794,False
126,0.00171299999965413,4.315789473684211,99.9996224327794,False
127,0.0013600000002043089,5.733333333333333,99.9996224327794,False
128,0.0016200000000026193,4.611111111111111,99.9996224327794,False
129,0.0013500000004569301,5.733333333333333,99.9996224327794,False
130,0.0013530000005630427,5.733333333333333,99.9996224327794,False
131,0.00248600000031729,-0.9285714285714286,99.9996224327794,False
132,0.0032030000002123415,-0.9444444444444444,99.9996224327794,False
133,0.0014390000005732873,5.3125,99.9996224327794,False
134,0.002132999999957974,3.2083333333333335,99.9996224327794,False
135,0.0013490000001183944,5.733333333333333,99.9996224327794,False
136,0.001795999999558262,4.05,99.9996224327794,False
137,0.0015819999998711864,4.9411764705882355,99.9996224327794,False
138,0.002230000000054133,-0.92,99.9996224327794,False
139,0.004055000000334985,-5.260869565217392,99.9996224327794,False
140,0.0013479999997798586,5.733333333333333,99.9996224327794,False
141,0.0018719999998211279,3.8095238095238093,99.9996224327794,False
142,0.002051000000392378,3.391304347826087,99.9996224327794,False
143,0.006233999999494699,-3.76056338028169,99.9996224327794,False
144,0.002282000000377593,3.04,99.9996224327794,False
145,0.0017920000000231084,4.05,99.9996224327794,False
146,0.0015480000001844019,4.9411764705882355,99.9996224327794,False
147,0.003464999999778229,-3.4871794871794872,99.9996224327794,False
148,0.002314999999725842,2.8846153846153846,99.9996224327794,False
149,0.0015380000004370231,4.9411764705882355,99.9996224327794,False
150,0.0015830000002097222,4.9411764705882355,99.9996224327794,False
151,0.0014460000002145534,5.3125,99.9996224327794,False
152,0.0018769999996948172,3.8095238095238093,99.9996224327794,False
153,0.0026530000004640897,-0.9333333333333333,99.9996224327794,False
154,0.0024450000000797445,-0.9259259259259259,99.9996224327794,False
155,0.0016050000003815512,4.611111111111111,99.9996224327794,False
156,0.002830000000358268,-0.9375,99.9996224327794,False
157,0.0014329999994515674,-0.875,99.9996224327794,False
158,0.0014430000001084409,5.3125,99.9996224327794,False
159,0.0020450000001801527,3.391304347826087,99.9996224327794,False
160,0.0016919999998208368,4.315789473684211,99.9996224327794,False
161,0.0030770000003030873,-0.9428571428571428,99.9996224327794,False
162,0.0027000000000043656,-0.9333333333333333,99.9996224327794,False
163,0.0019570000004023314,3.590909090909091,99.9996224327794,False
164,0.0013469999994413229,5.733333333333333,99.9996224327794,False
165,0.0032639999999446445,-0.9459459459459459,99.9996224327794,False
166,0.0038789999998698477,-3.2045454545454546,99.9996224327794,False
167,0.001524000000244996,4.9411764705882355,99.9996224327794,False
168,0.0027820000004794565,-0.9354838709677419,99.9996224327794,False
169,0.0013589999998657731,5.733333333333333,99.9996224327794,False
170,0.004140000000006694,-3.0638297872340425,99.9996224327794,False
171,0.0013470000003508176,5.733333333333333,99.9996224327794,False
172,0.0014369999998962157,5.3125,99.9996224327794,False
173,0.0015359999997599516,4.9411764705882355,99.9996224327794,False
174,0.0017109999998865533,4.315789473684211,99.9996224327794,False
175,0.0015339999999923748,4.9411764705882355,99.9996224327794,False
176,0.0017880000004879548,-0.9,99.9996224327794,False
177,0.0013870000002498273,5.733333333333333,99.9996224327794,False
178,0.0018010000003414461,4.05,99.9996224327794,False
179,0.004918000000543543,-2.732142857142857,99.9996224327794,False
180,0.008388999999624502,-2.979591836734694,99.9996224327794,False
181,0.002269999999953143,4.9411764705882355,99.9996224327794,False
182,0.0026040000002467423,3.8095238095238093,99.9996224327794,False
183,0.002696000000469212,-0.9333333333333333,99.9996224327794,False
184,0.0016130000003613532,4.611111111111111,99.9996224327794,False
185,0.0016310000000885339,-0.8888888888888888,99.9996224327794,False
186,0.0021420000002763118,3.2083333333333335,99.9996224327794,False
187,0.0017840000000433065,4.05,99.9996224327794,False
188,0.0013399999998000567,5.733333333333333,99.9996224327794,False
189,0.0027460000001156004,-0.9354838709677419,99.9996224327794,False
190,0.005261999999675027,-2.6166666666666667,99.9996224327794,False
191,0.004136999999900581,-3.0638297872340425,99.9996224327794,False
192,0.0016940000004979083,4.315789473684211,99.9996224327794,False
