episode,length,time,reward,delta
0,62.0,0.00821100000007391,0.0,6.774731738701451e-05
1,9.0,0.0009589999999661813,0.0,-0.0001350215913515009
2,85.0,0.007558000000017273,0.0,-6.182939202803558e-05
3,18.0,0.0016619999998965795,0.0,-5.564645282523197e-05
4,31.0,0.0027680000000600558,0.0,-3.339641207096946e-05
5,4.0,0.00045599999998557905,0.0,-3.0056770863872502e-05
6,53.0,0.004699999999957072,0.0,4.653275557126566e-06
7,29.0,0.002620999999862761,0.0,8.831630020535283e-05
8,35.0,0.0031599999999798456,0.0,0.0002871389573920832
9,28.0,0.0025669999999990978,0.0,-0.00019525425692386842
10,18.0,0.0016869999999471474,0.0,-0.0005132503063324377
11,66.0,0.005854999999883148,0.0,-0.00015114816428424586
12,17.0,0.0015750000000025466,0.0,1.215026895573187e-05
13,22.0,0.002011999999922409,0.0,-0.0001243925661983022
14,45.0,0.003973999999971056,0.0,-0.00011195330957847194
15,6.0,0.0007519999999203719,0.0,2.685139550501908e-05
16,54.0,0.0049630000000888685,0.0,0.00025842506165287487
17,69.0,0.0061399999999594,0.0,-8.732265167882638e-05
18,52.0,0.004629999999906431,0.0,-5.173653376141889e-05
19,50.0,0.004737999999861131,0.0,0.0001854663683200316
20,14.0,0.0013420000000223808,0.0,0.00016691973148802843
21,18.0,0.001672999999982494,0.0,-3.5190341631567376e-05
22,64.0,0.005642999999963649,0.0,8.461246846785606e-06
23,61.0,0.006018000000040047,0.0,0.00011723509947885846
24,40.0,0.0035599999998794374,0.0,3.290760570679341e-05
25,45.0,0.0041959999998653075,0.0,0.00010551158953097262
26,16.0,0.0015429999998559651,0.0,1.5614747550276946e-05
27,18.0,0.0017089999998916028,0.0,1.4053272795249263e-05
28,18.0,0.0016760000000886066,0.0,1.264794551572438e-05
29,32.0,0.0029560000000401487,0.0,-0.0002985500903605082
30,66.0,0.005856999999878099,0.0,6.0972585648313114e-05
31,38.0,0.003453999999919688,0.0,3.56976183043629e-05
32,9.0,0.0008899999997993291,0.0,3.212785647392657e-05
33,6.0,0.0006300000000010186,0.0,2.891507082653389e-05
34,5.0,0.0005439999999907741,0.0,2.602356374388048e-05
35,116.0,0.01008300000012241,0.0,-0.00010053594619702439
36,8.0,0.0008020000000215077,0.0,-2.3869949280811114e-05
37,9.0,0.0008840000000418513,0.0,4.5119582833969495e-05
38,85.0,0.007657000000108383,0.0,4.632535331877371e-05
39,80.0,0.006998000000066895,0.0,-2.148295435272995e-05
40,13.0,0.0012669999998706771,0.0,0.00033196948757254716
