episode,length,time,reward,delta
0,11.0,0.001231000000188942,0.0,-0.0005124474486765777
1,39.0,0.0035399999999299325,0.0,-0.0005433378202720715
2,9.0,0.0008940000000166037,0.0,-1.548846205236173e-05
3,29.0,0.0026250000000800355,0.0,-1.1824158285554491e-05
4,14.0,0.0019770000001244625,0.0,-7.497393291081976e-05
5,26.0,0.002422000000024127,0.0,-0.0006572291839251551
6,44.0,0.004075999999940905,0.0,1.0823177846243837e-05
7,14.0,0.0013550000001032458,0.0,-1.1824158285554437e-06
8,44.0,0.004088000000137981,0.0,-0.0007862116834066837
9,70.0,0.006213999999999942,0.0,-1.906826280481292e-05
10,19.0,0.001768999999967491,0.0,-0.0003573903783886482
11,29.0,0.002720000000181244,0.0,1.9010186788473953e-05
12,7.0,0.0007279999999809661,0.0,1.9010186788474034e-06
13,8.0,0.0008170000000973232,0.0,-3.822134408491059e-05
14,18.0,0.0016700000001037552,0.0,0.00010360002345030123
15,39.0,0.003525999999965279,0.0,-0.0007622668801033761
16,12.0,0.0011629999999058782,0.0,-0.0004195600898638201
17,10.0,0.0009829999999055872,0.0,-0.00010716131357395528
18,18.0,0.0016800000000785076,0.0,-0.0004906068620411341
19,36.0,0.0032410000001164008,0.0,-0.00025501230673694096
20,45.0,0.004038999999920634,0.0,0.00012059548706455998
21,21.0,0.0019459999998616695,0.0,0.0001223963182395636
22,12.0,0.0011549999999260763,0.0,-0.00030562793583456614
23,77.0,0.006816999999955442,0.0,-3.0562793583456554e-05
24,25.0,0.002300999999988562,0.0,-0.0008115979234677674
25,13.0,0.0012509999999110732,0.0,-3.5739037838864845e-05
26,11.0,0.0010830000001078588,0.0,9.581854976027648e-05
27,18.0,0.001675999999861233,0.0,-0.0001500753929251894
28,8.0,0.0008080000000063592,0.0,-5.433378202720715e-05
29,71.0,0.006299000000126398,0.0,0.0001233007640717865
30,24.0,0.002195000000028813,0.0,0.0001290663518875082
31,9.0,0.0008950000001277658,0.0,-3.5739037838864764e-06
32,19.0,0.002169999999978245,0.0,0.00012357439889357805
33,16.0,0.0015169999999216088,0.0,9.581854976027627e-06
34,14.0,0.0013400000000274304,0.0,0.00011311546624063933
35,26.0,0.0023989999999685097,0.0,0.00013268528844808593
36,24.0,0.002208999999993466,0.0,0.00011963051594634028
37,35.0,0.0031400000000303407,0.0,-6.572291839251548e-05
38,16.0,0.001500999999962005,0.0,0.0001335362185861789
39,23.0,0.0021070000000236178,0.0,0.00018279023769513972
40,33.0,0.0029970000000503205,0.0,0.00015116244457749847
41,17.0,0.0015789999999924476,0.0,-1.2916702477539025e-05
42,44.0,0.003938999999945736,0.0,-1.6595485729294242e-06
43,70.0,0.006147000000055414,0.0,2.2552707755084584e-05
44,43.0,0.003861000000142667,0.0,0.00010859027309769636
45,28.0,0.002514000000019223,0.0,0.0001311131136670615
46,21.0,0.0019460000000890432,0.0,9.581854976027518e-07
47,20.0,0.0018359999999120191,0.0,1.2906635188750828e-05
48,88.0,0.00765200000000732,0.0,9.149147941544167e-05
49,9.0,0.0009059999999863066,0.0,0.00013550475300330145
50,52.0,0.004603999999972075,0.0,1.3550475300330158e-05
51,7.0,0.0007089999999152496,0.0,0.00013575344284995943
52,7.0,0.000735999999960768,0.0,1.2906635188750801e-06
53,14.0,0.001314000000093074,0.0,1.2906635188749717e-07
54,48.0,0.004241000000092754,0.0,5.5662780798461744e-05
55,14.0,0.0013139999998657004,0.0,9.581854976028602e-08
56,14.0,0.0013179999998556013,0.0,-5.433378202720715e-06
57,43.0,0.0038540000000466534,0.0,3.570482153489657e-05
58,15.0,0.001396999999997206,0.0,0.0001315055030468985
59,23.0,0.0020919999999478023,0.0,0.00013425860727838754
60,10.0,0.0009730000001582084,0.0,0.00011342308087490665
61,10.0,0.0010039999999662541,0.0,1.3425860727838763e-05
62,12.0,0.0011890000000676082,0.0,0.00011964823699858302
63,11.0,0.0010680000000320433,0.0,1.342586072783879e-06
64,12.0,0.0011509999999361753,0.0,9.874544937688427e-05
65,12.0,0.0011790000000928558,0.0,8.17214141386846e-05
66,23.0,0.002104000000144879,0.0,-3.267767720167898e-05
67,4.0,0.00045500000010179065,0.0,0.0001332787882859092
68,18.0,0.0016669999999976426,0.0,8.172141413868438e-06
69,20.0,0.0018319999999221181,0.0,0.00013501339095467146
70,15.0,0.00140600000008817,0.0,0.00016439574128528604
71,21.0,0.0019259999999121646,0.0,1.3501339095467138e-05
72,155.0,0.01344399999993584,0.0,0.00013990091602988404
73,9.0,0.0008889999999155407,0.0,0.00013503634632610581
74,24.0,0.0022269999999480206,1.0,0.9993513220624398
75,32.0,0.002881999999999607,0.0,9.923822156706041e-05
76,10.0,0.000967000000173357,0.0,0.00012360677767575524
77,11.0,0.00105400000006739,0.0,0.00011617634238115998
78,60.0,0.005267999999887252,0.0,0.0001599299268526934
79,17.0,0.0016530000000329892,0.0,1.6439574128528583e-05
80,15.0,0.001404999999977008,0.0,1.236067776757554e-05
81,25.0,0.0022509999998874264,0.0,1.2360677767575675e-06
82,24.0,0.0022189999999682186,0.0,0.000116040956177701
83,8.0,0.0008000000000265572,0.0,1.2360677767575133e-07
84,133.0,0.011547000000064145,1.0,0.9667221187375558
85,42.0,0.0037220000001525477,0.0,0.0001212814247986536
86,13.0,0.0012459999998100102,0.0,0.0001184764583999383
87,16.0,0.001488999999992302,0.0,4.785225497293873e-05
88,61.0,0.005441000000018903,0.0,1.184764583999384e-05
89,19.0,0.0017790000001696171,0.0,0.00013322129986194088
90,23.0,0.002191000000038912,0.0,0.0001359721104264064
91,17.0,0.0015979999998307903,0.0,0.00018168928015733991
92,29.0,0.002590000000054715,0.0,0.00012393768244784887
93,20.0,0.0018340000001444423,0.0,1.3425860727838248e-07
94,12.0,0.0012500000000272848,0.0,1.3425860727827406e-08
95,27.0,0.002712000000201442,0.0,0.00013745729344394458
96,6.0,0.0006409999998595595,0.0,1.1847645839993786e-06
97,13.0,0.0012530000001333974,0.0,2.815142339368881e-05
98,17.0,0.0016149999999015563,0.0,0.00013121949934562213
99,21.0,0.0019180000001597364,0.0,0.00018920329418021834
100,11.0,0.0010589999999410793,0.0,1.892032941802182e-05
101,8.0,0.0007990000001427688,0.0,-0.0004989858606785655
102,32.0,0.002856000000065251,0.0,-3.146293385787477e-05
103,22.0,0.001997999999957756,0.0,0.00015121583428457348
104,4.0,0.0004799999999249849,0.0,1.3597211042640624e-05
105,11.0,0.0010680000000320433,0.0,1.8920329418021739e-06
106,13.0,0.0012349999999514694,0.0,0.00013475092228927148
107,42.0,0.0037260000001424487,0.0,1.8920329418023094e-07
108,8.0,0.0007939999998143321,0.0,9.631947237509599e-05
109,11.0,0.0011309999999866704,0.0,1.3475092228927148e-05
110,5.0,0.0005430000001069857,0.0,0.00013543968789749854
111,18.0,0.0016600000001290027,0.0,1.3597211042640678e-06
112,7.0,0.0007989999999153952,0.0,0.0001632005793763833
113,31.0,0.0030379999998331186,0.0,9.93363986919699e-05
114,25.0,0.0024650000000292493,0.0,3.796658680448587e-05
115,40.0,0.0036130000000866858,0.0,0.00013036244224064688
116,11.0,0.0010669999999208812,0.0,0.0001581573190485112
117,11.0,0.0010589999999410793,0.0,1.303624422406468e-05
118,15.0,0.0014269999999214633,0.0,-2.423628825484029e-05
119,31.0,0.0027700000000550062,0.0,0.00013591938878943988
120,10.0,0.0009690000001683075,0.0,0.00011814944772179297
121,20.0,0.0018290000000433793,0.0,-0.0008118781841043896
122,10.0,0.0009669999999459833,0.0,0.00016697953876945913
123,11.0,0.0010529999999562278,0.0,1.359193887894399e-05
124,19.0,0.0017430000000331347,0.0,0.000130184156671712
125,37.0,0.003378999999995358,0.0,0.00013385713851045352
126,30.0,0.002704999999878055,0.0,1.8168928015733994e-05
127,6.0,0.0006450000000768341,0.0,1.338571385104534e-05
128,4.0,0.0006169999999201536,0.0,0.00013152928455064056
129,30.0,0.0027460000001156004,0.0,0.00011974085557774879
130,13.0,0.0012490000001434964,0.0,0.00011957561703636233
131,17.0,0.0016109999999116553,0.0,1.3385713851045205e-06
132,16.0,0.0014819999998962885,0.0,1.1957561703636235e-05
133,19.0,0.0017430000000331347,0.0,0.00013522223146242993
134,62.0,0.005393999999796506,0.0,0.00016050014723142196
135,8.0,0.0007960000000366563,0.0,1.3385713851045747e-07
136,22.0,0.0020320000000992877,0.0,0.00013377032844383418
137,13.0,0.0012400000000525324,0.0,0.00013062088251287034
138,46.0,0.004046000000016647,0.0,2.560931810980486e-05
139,31.0,0.0027620000000752043,0.0,0.00015099017897015623
140,14.0,0.001306000000113272,0.0,0.0001643388654516728
141,28.0,0.0024920000000747677,0.0,0.00011972305258397182
142,8.0,0.0007900000000518048,0.0,0.00013000232259747322
143,14.0,0.0013020000001233711,0.0,0.00019029833031283442
144,20.0,0.0018199999999524152,0.0,0.00012166845274080246
145,10.0,0.0009580000000823929,0.0,1.2166845274080255e-05
146,17.0,0.0015590000000429427,0.0,1.21668452740802e-06
147,52.0,0.004574999999931606,0.0,1.5099017897015628e-05
148,10.0,0.0009649999999510328,0.0,1.2166845274081284e-07
149,22.0,0.0019800000000032014,0.0,1.5099017897015493e-06
150,18.0,0.0016390000000683358,0.0,0.00011722130904029275
151,24.0,0.0021970000000237633,0.0,0.00011752760060552585
152,14.0,0.0013059999998858984,0.0,1.3000232259747314e-05
153,23.0,0.0020879999999579013,0.0,0.0001040520507870253
154,16.0,0.0014810000000125,0.0,-7.86211683406683e-05
155,50.0,0.00437499999998181,0.0,0.00018365824256230535
156,50.0,0.004827999999861277,0.0,0.00014188228623629069
157,4.0,0.0004979999998795392,0.0,0.00013141555336281967
158,26.0,0.0023570000000745495,0.0,0.00011788485863299382
159,20.0,0.0018720000000485015,0.0,0.00012320104949146936
160,20.0,0.0018379999999069696,0.0,0.0001625883755116904
161,32.0,0.002866000000040003,0.0,0.000135302704358359
162,8.0,0.0008050000001276203,0.0,0.00015336742858951496
163,26.0,0.002345999999988635,0.0,0.00014291960824806544
164,10.0,0.0009720000000470463,0.0,-2.0911416496217157e-05
165,6.0,0.0006250000001273293,0.0,0.0001295352103051476
166,19.0,0.0017490000000179862,0.0,0.0001469211728552936
167,18.0,0.001668999999992593,0.0,0.00013302251517526231
168,9.0,0.0008859999998094281,0.0,0.00013365061049279913
169,8.0,0.0007960000000366563,0.0,0.00012375354117782122
170,5.0,0.0005779999999049323,0.0,1.2375354117782124e-05
171,11.0,0.0012699999999767897,0.0,1.3365061049279908e-05
172,51.0,0.004971999999952459,0.0,0.00013025194781693153
173,25.0,0.0030289999999695283,0.0,0.0001670255517184088
174,29.0,0.002739000000019587,0.0,1.4291960824806534e-05
175,15.0,0.0014209999999366119,0.0,0.0001193236621622167
176,44.0,0.003935999999839623,0.0,0.0001773634475580041
