episode,length,time,reward,delta
0,500.0,0.04877200000009907,-3174.0,-0.130950927734375
1,500.0,0.047647000000324624,-3372.0,-0.008875417308445321
2,500.0,0.04820000000017899,-4560.0,-0.2373046875
3,500.0,0.048179000000345695,-3075.0,-0.003169468746838433
4,63.0,0.006150000000161526,-62.0,100.0
5,93.0,0.00895700000000943,-389.0,50.0
6,144.0,0.0137670000003709,-638.0,25.0
7,127.0,0.012208000000100583,-621.0,12.5
8,154.0,0.014693000000079337,-648.0,6.25
9,47.0,0.004579999999805295,-145.0,3.125
10,42.0,0.004128999999920779,-41.0,1.5625
11,82.0,0.007940000000417058,-378.0,0.78125
12,151.0,0.014465999999629275,-1041.0,0.390625
13,149.0,0.014219000000593951,-1534.0,0.1953125
14,40.0,0.00390999999945052,-39.0,0.09765625
15,39.0,0.003823000000011234,-38.0,0.048828125
16,60.0,0.005898999999772059,-158.0,0.0244140625
17,28.0,0.0027810000001409207,72.0,0.01220703125
18,16.0,0.0016449999993710662,84.0,0.006103515625
19,23.0,0.0023039999996399274,-22.0,0.0030517578125
20,135.0,0.012924999999995634,-629.0,0.00152587890625
21,25.0,0.002539999999498832,75.0,0.000762939453125
22,101.0,0.009710000000268337,-496.0,0.0003814697265625
23,37.0,0.0036090000003241585,-36.0,0.00019073486328125
24,19.0,0.0019179999999323627,-18.0,9.5367431640625e-05
25,61.0,0.005902999999307212,-159.0,4.76837158203125e-05
26,16.0,0.0016380000006392947,84.0,2.384185791015625e-05
27,55.0,0.0053350000007412746,-153.0,1.1920928955078125e-05
28,146.0,0.013966000000436907,-640.0,5.9604644775390625e-06
29,45.0,0.004369000000224332,-44.0,2.9802322387695312e-06
30,34.0,0.00332799999978306,66.0,1.4901161193847656e-06
31,58.0,0.005581000000347558,-255.0,7.450580596923828e-07
32,35.0,0.003408000000490574,-34.0,3.725290298461914e-07
33,38.0,0.003681999999571417,-37.0,1.862645149230957e-07
34,70.0,0.006736000000273634,-267.0,9.313225746154785e-08
35,54.0,0.005221999999776017,-152.0,4.6566128730773926e-08
36,25.0,0.0024829999993016827,75.0,2.3283064365386963e-08
37,21.0,0.002098999999361695,79.0,1.1641532182693481e-08
38,102.0,0.00977599999987433,-497.0,5.820766091346741e-09
39,52.0,0.005047999999987951,-150.0,2.9103830456733704e-09
40,44.0,0.004284999999981665,-43.0,1.4551915228366852e-09
41,41.0,0.004001000000243948,-40.0,7.275957614183426e-10
42,226.0,0.021550999999817577,-1116.0,3.637978807091713e-10
43,16.0,0.0016339999992851517,84.0,1.8189894035458565e-10
44,42.0,0.004097000000001572,-41.0,9.094947017729282e-11
45,15.0,0.002343000000109896,85.0,4.547473508864641e-11
46,22.0,0.0022289999997155974,-21.0,2.2737367544323206e-11
47,57.0,0.005498000000443426,-254.0,1.1368683772161603e-11
48,33.0,0.0032340000007025083,-32.0,5.6843418860808015e-12
49,41.0,0.003991999999925611,-40.0,2.8421709430404007e-12
50,22.0,0.0021970000007058843,78.0,1.4210854715202004e-12
51,22.0,0.0022050000006856862,78.0,7.105427357601002e-13
52,67.0,0.006429999999454594,-165.0,3.552713678800501e-13
53,35.0,0.003447000000051048,-34.0,1.7053025658242404e-13
54,55.0,0.005281000000650238,-54.0,8.526512829121202e-14
55,30.0,0.0029500000000552973,70.0,4.263256414560601e-14
56,38.0,0.0036909999998897547,-37.0,2.842170943040401e-14
57,68.0,0.0065779999995356775,-166.0,1.4210854715202004e-14
58,42.0,0.004094000000804954,-41.0,0.0
59,37.0,0.0036090000003241585,-234.0,0.0
60,43.0,0.004166000000623171,-42.0,0.0
61,65.0,0.006542000000081316,-361.0,0.0
62,49.0,0.00520799999958399,-147.0,0.0
63,54.0,0.005272999999760941,-251.0,0.0
64,36.0,0.0035330000000612927,-35.0,0.0
65,61.0,0.005895000000236905,-159.0,0.0
66,19.0,0.0019330000004629255,81.0,0.0
67,21.0,0.002112000000124681,79.0,0.0
68,20.0,0.0020080000003872556,80.0,0.0
69,30.0,0.002945999999610649,-29.0,0.0
70,32.0,0.0031350000008387724,-31.0,0.0
