steps,time,reward,delta,converged
1,0.003987000000051921,0.0,0,False
2,0.012284000000363449,0.0,0,False
3,0.009756999999808613,0.0,0,False
4,0.00903199999993376,0.0,0,False
5,0.019482000000152766,0.0,0,False
6,0.012043000000176107,0.0,0,False
7,0.004306000000269705,0.0,0,False
8,0.03485499999987951,0.0,0,False
9,0.0062840000000505825,0.0,0,False
10,0.0017800000000534055,0.0,0,False
11,0.03598999999985608,0.0,0,False
12,0.021141999999599648,0.0,0,False
13,0.030714999999872816,0.0,0,False
14,0.019386999999824184,0.0,0,False
15,0.03485399999999572,0.0,0,False
16,0.002641999999923428,0.0,0,False
17,0.00827099999969505,0.0,0,False
18,0.006542000000081316,0.0,0,False
19,0.00796600000012404,0.0,0,False
20,0.017299999999977445,0.0,0,False
21,0.012386999999762338,0.0,0,False
22,0.014668999999685184,0.0,0,False
23,0.005415000000084547,0.0,0,False
24,0.027510999999776686,0.0,0,False
25,0.004824999999982538,0.0,0,False
26,0.018062000000099943,0.0,0,False
27,0.008687000000008993,0.0,0,False
28,0.0037879999999859137,0.0,0,False
29,0.0023840000003474415,0.0,0,False
30,0.010510000000067521,0.0,0,False
31,0.012712000000192347,0.0,0,False
32,0.012694999999894208,0.0,0,False
33,0.02083600000014485,0.0,0,False
34,0.023642000000108965,0.0,0,False
35,0.02198400000042966,0.0,0,False
36,0.0017259999999623687,0.0,0,False
37,0.007431999999880645,0.0,0,False
38,0.01581399999986388,0.0,0,False
39,0.010787000000163971,0.0,0,False
40,0.018876000000091153,0.0,0,False
41,0.024584000000231754,0.0,0,False
42,0.006150000000161526,0.0,0,False
43,0.010529000000133237,0.0,0,False
44,0.016473000000132743,0.0,0,False
45,0.005375000000185537,0.0,0,False
46,0.011360999999851629,0.0,0,False
47,0.04168100000015329,0.0,0,False
48,0.013360000000375294,0.0,0,False
49,0.015327000000070257,0.0,0,False
50,0.0027329999998073617,0.0,0,False
51,0.005309000000124797,0.0,0,False
52,0.004647000000204571,0.0,0,False
53,0.025239999999939755,0.0,0,False
54,0.007950000000164437,0.0,0,False
55,0.00741699999980483,0.0,0,False
56,0.021702000000004773,0.0,0,False
57,0.006553999999596272,0.0,0,False
58,0.011414999999942665,0.0,0,False
59,0.008012000000235275,0.0,0,False
60,0.025054000000181986,0.0,0,False
61,0.006286999999701948,0.0,0,False
62,0.0023059999998622516,0.0,0,False
63,0.005605999999716005,0.0,0,False
64,0.005962000000181433,0.0,0,False
65,0.004052999999657914,0.0,0,False
66,0.005170999999791093,0.0,0,False
67,0.006440999999995256,0.0,0,False
68,0.032396000000062486,0.0,0,False
69,0.01158499999974083,0.0,0,False
70,0.005533000000013999,0.0,0,False
71,0.023814000000129454,0.0,0,False
72,0.008182999999917229,0.0,0,False
73,0.009099999999762076,0.0,0,False
74,0.0030239999996410916,0.0,0,False
75,0.008212000000185071,0.0,0,False
76,0.006074999999782449,0.0,0,False
77,0.03012799999987692,0.0,0,False
