episode,length,time,reward,delta
0,500.0,0.05495399999927031,-3174.0,-0.008090919174982725
1,500.0,0.049971000000368804,-3669.0,-5.296383810171612e-05
2,202.0,0.020366000000649365,-894.0,100.00013293828772
3,338.0,0.03363100000024133,-1822.0,10.000013293828772
4,91.0,0.009100000000216824,-288.0,1.0000013293828829
5,79.0,0.00792600000022503,-177.0,0.10000013293829113
6,24.0,0.002620000000206346,76.0,0.010000013293833376
7,195.0,0.019480999999359483,-1382.0,0.0010000013293876009
8,95.0,0.009481000000050699,-193.0,0.00010000013294586552
9,28.0,0.0028940000001966837,72.0,1.0000013290323295e-05
10,111.0,0.011038000000553438,-407.0,1.000001333295586e-06
11,159.0,0.015754000000015367,-1049.0,1.0000013617172954e-07
12,26.0,0.002695000000130676,74.0,1.0000007932831068e-08
13,22.0,0.0023010000004433095,78.0,1.0000036354540498e-09
14,25.0,0.002599999999802094,75.0,1.000017846308765e-10
15,75.0,0.0075319999996281695,-371.0,1.000444171950221e-11
16,61.0,0.0061409999998431886,-60.0,9.947598300641403e-13
17,20.0,0.002104000000144879,80.0,9.947598300641403e-14
18,37.0,0.0037769999998999992,-36.0,1.4210854715202004e-14
19,88.0,0.008800000000519503,-186.0,0.0
20,134.0,0.013334000000213564,-826.0,0.0
21,50.0,0.005046999999649415,-49.0,0.0
22,22.0,0.002292000000124972,78.0,0.0
23,27.0,0.002764999999271822,73.0,0.0
24,88.0,0.008738999999877706,-285.0,0.0
25,58.0,0.00579699999980221,-156.0,0.0
26,25.0,0.0025720000003275345,75.0,0.0
27,19.0,0.0019950000005337643,81.0,0.0
28,62.0,0.006185999999615888,-61.0,0.0
29,66.0,0.006594999999833817,-362.0,0.0
30,208.0,0.021507999999812455,-1593.0,0.0
31,33.0,0.0033999999996012775,-32.0,0.0
32,92.0,0.009164000000055239,-586.0,0.0
33,16.0,0.0017189999998663552,84.0,0.0
34,61.0,0.006123999999545049,-258.0,0.0
35,22.0,0.002307999999175081,78.0,0.0
36,23.0,0.0024169999996956903,77.0,0.0
37,20.0,0.0021019999994678074,80.0,0.0
38,27.0,0.0027970000001005246,73.0,0.0
39,76.0,0.007644000000254891,-273.0,0.0
40,37.0,0.003785000000789296,-36.0,0.0
41,42.0,0.00430899999992107,-41.0,0.0
42,20.0,0.0021010000000387663,80.0,0.0
43,19.0,0.002013999999689986,81.0,0.0
44,63.0,0.006285000000389118,-359.0,0.0
45,69.0,0.006919000000380038,-365.0,0.0
46,32.0,0.0033280000006925547,68.0,0.0
47,165.0,0.016350000000784348,-956.0,0.0
48,41.0,0.004154000000198721,-238.0,0.0
49,42.0,0.004272999999557214,-41.0,0.0
50,58.0,0.005954999999630672,-57.0,0.0
51,23.0,0.0024329999996552942,77.0,0.0
52,34.0,0.003493000000162283,-33.0,0.0
53,23.0,0.002403000000413158,77.0,0.0
54,22.0,0.0022950000002310844,78.0,0.0
55,20.0,0.0021090000000185682,80.0,0.0
56,21.0,0.0022030000000086147,-20.0,0.0
57,68.0,0.006812999999965541,-265.0,0.0
58,18.0,0.0019060000004174071,82.0,0.0
59,48.0,0.0048489999999219435,-146.0,0.0
60,19.0,0.0020080000003872556,81.0,0.0
61,19.0,0.002005000000281143,81.0,0.0
62,44.0,0.0044720000005327165,-142.0,0.0
63,21.0,0.002207999999882304,79.0,0.0
64,50.0,0.005060000000412401,-247.0,0.0
65,32.0,0.003289999999651627,-31.0,0.0
66,21.0,0.002193999999690277,79.0,0.0
67,21.0,0.002193000000261236,-20.0,0.0
68,24.0,0.002510000000256696,76.0,0.0
69,65.0,0.006589999999960128,-163.0,0.0
70,20.0,0.002110000000357104,80.0,0.0
71,36.0,0.0037000000002080924,-35.0,0.0
72,69.0,0.006938000000445754,-266.0,0.0
73,33.0,0.0033779999994294485,67.0,0.0
74,35.0,0.0035659999994095415,65.0,0.0
75,86.0,0.008624000000054366,-283.0,0.0
76,41.0,0.004175999999461055,-139.0,0.0
77,65.0,0.006487999999990279,-262.0,0.0
78,30.0,0.0031140000000959844,70.0,0.0
79,15.0,0.001599000000169326,85.0,0.0
80,44.0,0.004444999999577703,-241.0,0.0
81,39.0,0.003972999999859894,-38.0,0.0
82,30.0,0.003079999999499705,-29.0,0.0
83,15.0,0.001607999999578169,85.0,0.0
