episode,length,time,reward,delta
0,500.0,0.04941099999996368,-4362.0,-0.06499070796741835
1,61.0,0.00603899999987334,-60.0,100.0
2,500.0,0.04812500000025466,-3966.0,-0.8787500000000001
3,500.0,0.048189000000093074,-4065.0,-0.25303892173067855
4,492.0,0.04723999999987427,-3659.0,50.0
5,222.0,0.021490000000085274,-1013.0,25.0
6,144.0,0.013974000000416709,-836.0,12.5
7,222.0,0.02179599999999482,-1013.0,6.25
8,78.0,0.008257999999841559,-374.0,3.125
9,160.0,0.015507000000070548,-852.0,1.5625
10,17.0,0.001758999999765365,83.0,0.78125
11,42.0,0.004160000000410946,-140.0,0.390625
12,56.0,0.005587999999988824,-154.0,0.1953125
13,56.0,0.005503000000317115,-253.0,0.09765625
14,180.0,0.017266000000745407,-1367.0,0.048828125
15,115.0,0.011072999999669264,-708.0,0.0244140625
16,17.0,0.001750999999785563,83.0,0.01220703125
17,81.0,0.00787899999977526,-278.0,0.006103515625
18,68.0,0.006605999999919732,-364.0,0.0030517578125
19,15.0,0.0015480000001844019,-14.0,0.00152587890625
20,42.0,0.004140000000006694,-41.0,0.000762939453125
21,18.0,0.0018509999999878346,82.0,0.0003814697265625
22,18.0,0.0018460000001141452,82.0,0.00019073486328125
23,52.0,0.005039000000579108,-249.0,9.5367431640625e-05
24,101.0,0.010072000000036496,-397.0,4.76837158203125e-05
25,51.0,0.005039000000579108,-50.0,2.384185791015625e-05
26,24.0,0.0025069999992410885,-122.0,1.1920928955078125e-05
27,43.0,0.004269000000022061,-141.0,5.9604644775390625e-06
28,96.0,0.010167000000365078,-392.0,2.9802322387695312e-06
29,14.0,0.0020999999997002305,86.0,1.4901161193847656e-06
30,15.0,0.003381999999874097,-14.0,7.450580596923828e-07
31,41.0,0.004261000000042259,-40.0,3.725290298461914e-07
32,97.0,0.010091000000102213,-492.0,1.862645149230957e-07
33,26.0,0.004017999999632593,74.0,9.313225746154785e-08
34,22.0,0.0033020000000760774,78.0,4.6566128730773926e-08
35,82.0,0.011529000000336964,-378.0,2.3283064365386963e-08
36,106.0,0.01260900000033871,-699.0,1.1641532182693481e-08
37,18.0,0.0019069999998464482,82.0,5.820766091346741e-09
38,82.0,0.007967999999891617,-378.0,2.9103830456733704e-09
39,97.0,0.009377000000313274,-294.0,1.4551915228366852e-09
40,26.0,0.0026090000001204317,74.0,7.275957614183426e-10
41,146.0,0.014130999999906635,-640.0,3.637978807091713e-10
42,15.0,0.0015509999993810197,85.0,1.8189894035458565e-10
43,25.0,0.0026530000004640897,75.0,9.094947017729282e-11
44,90.0,0.008705000000190921,-485.0,4.547473508864641e-11
45,41.0,0.004031000000395579,-40.0,2.2737367544323206e-11
46,21.0,0.0021619999997710693,79.0,1.1368683772161603e-11
47,80.0,0.0077110000001994194,-475.0,5.6843418860808015e-12
48,22.0,0.002209999999649881,78.0,2.8421709430404007e-12
49,22.0,0.002230999999483174,78.0,1.4210854715202004e-12
50,51.0,0.0049619999999777065,-446.0,7.105427357601002e-13
51,46.0,0.004527999999481835,-144.0,3.552713678800501e-13
52,37.0,0.003628999999818916,-36.0,1.7053025658242404e-13
53,17.0,0.0017360000001644948,83.0,8.526512829121202e-14
54,15.0,0.0015789999997650739,85.0,4.263256414560601e-14
55,14.0,0.0014510000000882428,86.0,2.842170943040401e-14
56,77.0,0.0074189999995724065,-274.0,1.4210854715202004e-14
57,25.0,0.0024909999992814846,75.0,0.0
58,21.0,0.002118999999765947,79.0,0.0
59,48.0,0.004708000000391621,-146.0,0.0
60,37.0,0.003642000000581902,-36.0,0.0
61,30.0,0.002974999999423744,-29.0,0.0
62,22.0,0.0022180000005391776,78.0,0.0
63,46.0,0.004500999999436317,-45.0,0.0
64,84.0,0.008141999999679683,-182.0,0.0
65,58.0,0.0056450000001859735,-156.0,0.0
66,27.0,0.0026790000001710723,-26.0,0.0
67,40.0,0.003920000000107393,-138.0,0.0
68,31.0,0.003071000000090862,-30.0,0.0
69,16.0,0.0016359999999622232,84.0,0.0
70,22.0,0.0022189999999682186,78.0,0.0
71,25.0,0.002492999999958556,-24.0,0.0
72,22.0,0.0022060000001147273,78.0,0.0
73,18.0,0.0018380000001343433,82.0,0.0
74,58.0,0.005695999999261403,-156.0,0.0
75,36.0,0.003537999999934982,-134.0,0.0
76,24.0,0.0023919999994177488,76.0,0.0
77,18.0,0.0018329999993511592,82.0,0.0
78,14.0,0.0014849999997750274,86.0,0.0
79,69.0,0.006642000000283588,-266.0,0.0
80,42.0,0.004093000000466418,-41.0,0.0
81,54.0,0.00522000000000844,-152.0,0.0
82,17.0,0.001728000000184693,83.0,0.0
83,20.0,0.0020160000003670575,-19.0,0.0
84,18.0,0.001833999999689695,82.0,0.0
85,16.0,0.0016300000006594928,84.0,0.0
86,50.0,0.004853999999795633,-148.0,0.0
87,26.0,0.0025730000006660703,74.0,0.0
88,17.0,0.0019359999996595434,83.0,0.0
89,69.0,0.006857000000309199,-167.0,0.0
90,52.0,0.005086999999548425,-150.0,0.0
91,33.0,0.003266000000621716,-230.0,0.0
92,14.0,0.0014510000000882428,86.0,0.0
93,23.0,0.0023179999998319545,77.0,0.0
94,18.0,0.0018210000007456983,82.0,0.0
95,14.0,0.0014449999998760177,86.0,0.0
96,59.0,0.005715000000236614,-157.0,0.0
97,15.0,0.0015439999997397535,85.0,0.0
98,103.0,0.009907999999995809,-399.0,0.0
99,16.0,0.0016320000004270696,84.0,0.0
