steps,time,reward,delta,converged
1,0.0016050000000404907,0.0,0.0003598641004575226,False
2,0.0009309999999231877,0.0,0.0003598641004575226,False
3,0.0028340000000071086,0.0,0.0003598641004575226,False
4,0.005180999999993219,0.0,0.0003598641004575226,False
5,0.0016260000001011576,0.0,0.0003598641004575226,False
6,0.0027830000000221844,0.0,0.0003598641004575226,False
7,0.0013389999999162683,0.0,0.0003598641004575226,False
8,0.001426000000037675,0.0,0.0003598641004575226,False
9,0.0019720000000233995,0.0,0.0003598641004575226,False
10,0.0023770000000240543,0.0,0.0003598641004575226,False
11,0.0016829999999572465,0.0,0.0003598641004575226,False
12,0.0063129999999773645,0.0,0.0003598641004575226,False
13,0.009937999999920066,0.0,0.0003598641004575226,False
14,0.0021930000000338623,0.0,0.0003598641004575226,False
15,0.004125000000044565,0.0,0.0003598641004575226,False
16,0.0052090000000362124,0.0,0.0003598641004575226,False
17,0.0006609999999227512,0.0,0.0003598641004575226,False
18,0.0047700000000077125,0.0,0.0003598641004575226,False
19,0.0073879999999917345,0.0,0.0003598641004575226,False
20,0.009538000000020475,0.0,0.0003598641004575226,False
21,0.0019469999999728316,0.0,0.0003598641004575226,False
22,0.004468999999971857,0.0,0.0003598641004575226,False
23,0.003241000000002714,0.0,0.0003598641004575226,False
24,0.0008169999999836364,0.0,0.0003598641004575226,False
25,0.0010760000000118453,0.0,0.0003598641004575226,False
26,0.0022979999999961365,0.0,0.0003598641004575226,False
27,0.0057479999999259235,0.0,0.0003598641004575226,False
28,0.000941000000011627,0.0,0.0003598641004575226,False
29,0.002623000000085085,0.0,0.0003598641004575226,False
30,0.0026700000000801083,0.0,0.0003598641004575226,False
31,0.0010760000000118453,0.0,0.0003598641004575226,False
32,0.0034179999998968924,0.0,0.0003598641004575226,False
33,0.0012480000000323344,0.0,0.0003598641004575226,False
34,0.0024030000000720975,0.0,0.0003598641004575226,False
35,0.003730000000018663,0.0,0.0003598641004575226,False
36,0.0020349999999780266,0.0,0.0003598641004575226,False
37,0.001506000000063068,0.0,0.0003598641004575226,False
38,0.0028800000000046566,0.0,0.0003598641004575226,False
39,0.000931999999920663,0.0,0.0003598641004575226,False
40,0.0027159999999639695,0.0,0.0003598641004575226,False
41,0.0013289999999415159,0.0,0.0003598641004575226,False
42,0.00271799999995892,0.0,0.0003598641004575226,False
43,0.002354999999965912,0.0,0.0003598641004575226,False
44,0.0011610000000246146,0.0,0.0003598641004575226,False
45,0.0004720000000588698,0.0,0.0003598641004575226,False
46,0.002489000000082342,0.0,0.0003598641004575226,False
47,0.0008100000000013097,0.0,0.0003598641004575226,False
48,0.0007329999999683423,0.0,0.0003598641004575226,False
49,0.0028009999999767388,0.0,0.0003598641004575226,False
50,0.0009340000000293003,0.0,0.0003598641004575226,False
51,0.0018590000000813234,0.0,0.0003598641004575226,False
52,0.0008159999999861611,0.0,0.0003598641004575226,False
53,0.0015919999999596257,0.0,0.0003598641004575226,False
54,0.000463999999965381,0.0,0.0003598641004575226,False
55,0.0013310000000501532,0.0,0.0003598641004575226,False
56,0.0005500000000893124,0.0,0.0003598641004575226,False
57,0.0008090000000038344,0.0,0.0003598641004575226,False
58,0.0036519999999882202,0.0,0.0003598641004575226,False
59,0.001063000000044667,0.0,0.0003598641004575226,False
60,0.0026490000000194414,0.0,0.0003598641004575226,False
61,0.0006369999999833453,0.0,0.0003598641004575226,False
62,0.0004650000000765431,0.0,0.0003598641004575226,False
63,0.0007209999999986394,0.0,0.0003598641004575226,False
64,0.0009219999999459105,0.0,0.0003598641004575226,False
65,0.0021470000000363143,0.0,0.0003598641004575226,False
66,0.0014320000000225264,0.0,0.0003598641004575226,False
67,0.0014370000000099026,0.0,0.0003598641004575226,False
68,0.0015210000000251966,0.0,0.0003598641004575226,False
69,0.001414000000067972,0.0,0.0003598641004575226,False
70,0.0010660000000370928,0.0,0.0003598641004575226,False
71,0.0021060000000261425,0.0,0.0003598641004575226,False
72,0.000983000000019274,0.0,0.0003598641004575226,False
73,0.0019640000000435975,0.0,0.0003598641004575226,False
74,0.0016699999999900683,0.0,0.0003598641004575226,False
75,0.000643999999965672,0.0,0.0003598641004575226,False
76,0.001970000000028449,0.0,0.0003598641004575226,False
77,0.0006389999999782958,0.0,0.0003598641004575226,False
78,0.0009809999999106367,0.0,0.0003598641004575226,False
79,0.0008129999999937354,0.0,0.0003598641004575226,False
80,0.0009780000000318978,0.0,0.0003598641004575226,False
81,0.0009789999999156862,0.0,0.0003598641004575226,False
82,0.0015109999999367574,0.0,0.0003598641004575226,False
83,0.0006409999999732463,0.0,0.0003598641004575226,False
84,0.0007269999999834909,0.0,0.0003598641004575226,False
85,0.0013250000000653017,0.0,0.0003598641004575226,False
86,0.0018410000000130822,0.0,0.0003598641004575226,False
87,0.0025029999999333086,0.0,0.0003598641004575226,False
88,0.0008119999999962602,0.0,0.0003598641004575226,False
89,0.0014990000000807413,0.0,0.0003598641004575226,False
90,0.0006389999999782958,0.0,0.0003598641004575226,False
91,0.0030499999999165084,0.0,0.0003598641004575226,False
92,0.0008970000000090295,0.0,0.0003598641004575226,False
93,0.0012370000000601067,0.0,0.0003598641004575226,False
94,0.0009760000000369473,0.0,0.0003598641004575226,False
95,0.00046099999997295527,0.0,0.0003598641004575226,False
96,0.0010649999999259308,0.0,0.0003598641004575226,False
97,0.0017540000000053624,0.0,0.0003598641004575226,False
98,0.0007299999999759166,0.0,0.0003598641004575226,False
99,0.0007279999999809661,0.0,0.0003598641004575226,False
100,0.000551999999970576,0.0,0.0003598641004575226,False
101,0.0006349999999883948,0.0,0.0003598641004575226,False
102,0.003146000000015192,0.0,0.0003598641004575226,False
103,0.003914999999892643,0.0,0.0003598641004575226,False
104,0.0016749999999774445,0.0,0.0003598641004575226,False
105,0.000463999999965381,0.0,0.0003598641004575226,False
106,0.004498999999896114,0.0,0.0003598641004575226,False
107,0.00200700000004872,0.0,0.0003598641004575226,False
108,0.0006369999999833453,0.0,0.0003598641004575226,False
109,0.0006369999999833453,0.0,0.0003598641004575226,False
110,0.0007290000000921282,0.0,0.0003598641004575226,False
111,0.0015019999999594802,0.0,0.0003598641004575226,False
112,0.000881999999933214,0.0,0.0003598641004575226,False
113,0.0018629999999575375,0.0,0.0003598641004575226,False
114,0.0011650000000145155,0.0,0.0003598641004575226,False
115,0.0020260000000007494,0.0,0.0003598641004575226,False
116,0.000981999999908112,0.0,0.0003598641004575226,False
117,0.000987000000009175,0.0,0.0003598641004575226,False
118,0.0009770000000344226,0.0,0.0003598641004575226,False
119,0.002546999999935906,0.0,0.0003598641004575226,False
120,0.0011519999999336505,0.0,0.0003598641004575226,False
121,0.0008139999999912106,0.0,0.0003598641004575226,False
122,0.003008000000022548,0.0,0.0003598641004575226,False
123,0.0010719999999082575,0.0,0.0003598641004575226,False
124,0.0024290000000064538,0.0,0.0003598641004575226,False
125,0.001596999999947002,0.0,0.0003598641004575226,False
126,0.001931999999897016,0.0,0.0003598641004575226,False
127,0.0018430000000080327,0.0,0.0003598641004575226,False
128,0.0011580000000321888,0.0,0.0003598641004575226,False
129,0.0006370000000970322,0.0,0.0003598641004575226,False
130,0.00141299999995681,0.0,0.0003598641004575226,False
131,0.0011620000000220898,0.0,0.0003598641004575226,False
132,0.0005539999999655265,0.0,0.0003598641004575226,False
133,0.0015859999999747743,0.0,0.0003598641004575226,False
134,0.0009249999999383363,0.0,0.0003598641004575226,False
135,0.0013320000000476284,0.0,0.0003598641004575226,False
136,0.0017629999999826396,0.0,0.0003598641004575226,False
137,0.002178999999955522,0.0,0.0003598641004575226,False
138,0.0011549999999260763,0.0,0.0003598641004575226,False
139,0.0019589999999425345,0.0,0.0003598641004575226,False
140,0.0014979999999695792,0.0,0.0003598641004575226,False
141,0.001069999999913307,0.0,0.0003598641004575226,False
142,0.0018420000000105574,0.0,0.0003598641004575226,False
143,0.0010919999999714491,0.0,0.0003598641004575226,False
144,0.001318000000082975,0.0,0.0003598641004575226,False
145,0.001326000000062777,0.0,0.0003598641004575226,False
146,0.001242000000047483,0.0,0.0003598641004575226,False
147,0.0004720000000588698,0.0,0.0003598641004575226,False
148,0.0017639999999801148,0.0,0.0003598641004575226,False
149,0.001067000000034568,0.0,0.0003598641004575226,False
150,0.001979000000005726,0.0,0.0003598641004575226,False
151,0.0010660000000370928,0.0,0.0003598641004575226,False
152,0.000551999999970576,0.0,0.0003598641004575226,False
153,0.0006379999999808206,0.0,0.0003598641004575226,False
154,0.0010770000000093205,0.0,0.0003598641004575226,False
155,0.0014109999999618594,0.0,0.0003598641004575226,False
