steps,time,reward,delta,converged
1,0.005052999999975327,0.0,0,False
2,0.0026880000000346627,0.0,0,False
3,0.0035950000000184446,0.0,0,False
4,0.004105999999978849,0.0,0,False
5,0.015035000000011678,0.0,0,False
6,0.004885000000058426,0.0,0,False
7,0.007783999999901425,0.0,0,False
8,0.006675999999970372,0.0,0,False
9,0.005752000000029511,0.0,0,False
10,0.006760999999983142,0.0,0,False
11,0.004541000000017448,0.0,0,False
12,0.005502000000092266,0.0,0,False
13,0.005931000000032327,0.0,0,False
14,0.006977000000006228,0.0,0,False
15,0.02183100000002014,0.0,0,False
16,0.0076009999999087086,0.0,0,False
17,0.0035440000000335203,0.0,0,False
18,0.008672000000046864,0.0,0,False
19,0.011277999999947497,0.0,0,False
20,0.006513999999924636,0.0,0,False
21,0.0029129999999213396,0.0,0,False
22,0.013781999999991967,0.0,0,False
23,0.005144999999970423,0.0,0,False
24,0.0010979999999563006,0.0,0,False
25,0.009534999999914362,0.0,0,False
26,0.002070000000003347,0.0,0,False
27,0.0021379999999453503,0.0,0,False
28,0.0010899999999764987,0.0,0,False
29,0.001714999999990141,0.0,0,False
30,0.006848999999988337,0.0,0,False
31,0.006355999999982487,0.0,0,False
32,0.0034200000000055297,0.0,0,False
33,0.0017050000000153887,0.0,0,False
34,0.003963999999996304,0.0,0,False
35,0.0012540000000171858,0.0,0,False
36,0.0049579999999878055,0.0,0,False
37,0.0032810000000154105,0.0,0,False
38,0.001807000000098924,0.0,0,False
39,0.007358000000067477,0.0,0,False
40,0.004560000000083164,0.0,0,False
41,0.010907999999972162,0.0,0,False
42,0.0008269999999583888,0.0,0,False
43,0.007612999999992098,0.0,0,False
44,0.0024449999999660577,0.0,0,False
45,0.001966000000038548,0.0,0,False
46,0.00594300000000203,0.0,0,False
47,0.005330999999955566,0.0,0,False
48,0.007305999999971391,0.0,0,False
49,0.0023219999999355423,0.0,0,False
50,0.001178999999979169,0.0,0,False
51,0.006730000000061409,0.0,0,False
52,0.0014479999999821302,0.0,0,False
53,0.003398999999944863,0.0,0,False
54,0.002687999999920976,0.0,0,False
55,0.006411999999954787,0.0,0,False
56,0.0023810000000139553,0.0,0,False
57,0.004606999999964501,0.0,0,False
58,0.0024909999999636057,0.0,0,False
59,0.007011999999917862,0.0,0,False
60,0.002032999999983076,0.0,0,False
61,0.006474000000025626,0.0,0,False
62,0.004272000000014486,0.0,0,False
63,0.003667999999947824,0.0,0,False
64,0.011873000000036882,0.0,0,False
65,0.0031459999999015054,0.0,0,False
66,0.005852000000004409,0.0,0,False
67,0.005737000000067383,0.0,0,False
68,0.0018450000000029831,0.0,0,False
69,0.003663999999957923,0.0,0,False
70,0.0029100000000426007,0.0,0,False
71,0.010694000000057713,0.0,0,False
72,0.010669000000007145,0.0,0,False
73,0.0025439999999434804,0.0,0,False
74,0.03737499999999727,0.0,0,False
75,0.00590799999997671,0.0,0,False
76,0.004228000000011889,0.0,0,False
