step,reward,mean,median,std,max,min
0,5.733333333333333,5.733333333333333,5.733333333333333,0.0,5.733333333333333,5.733333333333333
1,5.733333333333333,5.733333333333333,5.733333333333333,0.0,5.733333333333333,5.733333333333333
2,4.9411764705882355,5.469281045751633,5.733333333333333,0.37342632627367994,5.733333333333333,4.9411764705882355
3,5.733333333333333,5.535294117647059,5.733333333333333,0.3430139834597188,5.733333333333333,4.9411764705882355
4,4.9411764705882355,5.416470588235294,5.733333333333333,0.38807602199388386,5.733333333333333,4.9411764705882355
5,4.9411764705882355,5.337254901960784,5.337254901960785,0.39607843137254894,5.733333333333333,4.9411764705882355
6,4.9411764705882355,5.280672268907564,4.9411764705882355,0.39201598109682145,5.733333333333333,4.9411764705882355
7,4.9411764705882355,5.238235294117647,4.9411764705882355,0.3835012921244598,5.733333333333333,4.9411764705882355
8,4.9411764705882355,5.205228758169934,4.9411764705882355,0.37342632627367994,5.733333333333333,4.9411764705882355
9,5.733333333333333,5.258039215686274,4.9411764705882355,0.38807602199388386,5.733333333333333,4.9411764705882355
10,4.9411764705882355,5.229233511586452,4.9411764705882355,0.38106364694121014,5.733333333333333,4.9411764705882355
11,5.733333333333333,5.271241830065359,4.9411764705882355,0.39053860006082425,5.733333333333333,4.9411764705882355
12,4.9411764705882355,5.245852187028657,4.9411764705882355,0.3853876846781373,5.733333333333333,4.9411764705882355
13,4.9411764705882355,5.224089635854341,4.9411764705882355,0.37956784155878776,5.733333333333333,4.9411764705882355
14,4.9411764705882355,5.205228758169934,4.9411764705882355,0.37342632627367994,5.733333333333333,4.9411764705882355
15,4.9411764705882355,5.188725490196079,4.9411764705882355,0.3671745329395401,5.733333333333333,4.9411764705882355
16,5.733333333333333,5.220761245674741,4.9411764705882355,0.3785595750257125,5.733333333333333,4.9411764705882355
17,5.733333333333333,5.249237472766885,4.9411764705882355,0.38617490332313903,5.733333333333333,4.9411764705882355
18,5.733333333333333,5.274716202270382,4.9411764705882355,0.39111000350230446,5.733333333333333,4.9411764705882355
19,4.9411764705882355,5.258039215686275,4.9411764705882355,0.3880760219938838,5.733333333333333,4.9411764705882355
20,4.9411764705882355,5.242950513538749,4.9411764705882355,0.38468793342511387,5.733333333333333,4.9411764705882355
21,5.733333333333333,5.26524064171123,4.9411764705882355,0.3894766618415646,5.733333333333333,4.9411764705882355
22,4.9411764705882355,5.251150895140666,4.9411764705882355,0.3866060317792,5.733333333333333,4.9411764705882355
23,4.9411764705882355,5.238235294117647,4.9411764705882355,0.3835012921244598,5.733333333333333,4.9411764705882355
24,4.9411764705882355,5.22635294117647,4.9411764705882355,0.380235294117647,5.733333333333333,4.9411764705882355
25,5.733333333333333,5.245852187028657,4.9411764705882355,0.3853876846781373,5.733333333333333,4.9411764705882355
26,4.9411764705882355,5.234567901234567,4.9411764705882355,0.38253562406708347,5.733333333333333,4.9411764705882355
27,5.733333333333333,5.2523809523809515,4.9411764705882355,0.386877934859639,5.733333333333333,4.9411764705882355
28,4.9411764705882355,5.241649763353616,4.9411764705882355,0.3843667275798509,5.733333333333333,4.9411764705882355
29,4.9411764705882355,5.231633986928103,4.9411764705882355,0.38173596386271813,5.733333333333333,4.9411764705882355
30,4.9411764705882355,5.222264389626817,4.9411764705882355,0.3790188727117833,5.733333333333333,4.9411764705882355
31,5.733333333333333,5.238235294117647,4.9411764705882355,0.3835012921244598,5.733333333333333,4.9411764705882355
32,5.733333333333333,5.25323826500297,4.9411764705882355,0.38706501845663854,5.733333333333333,4.9411764705882355
33,4.9411764705882355,5.244059976931949,4.9411764705882355,0.3849582181840112,5.733333333333333,4.9411764705882355
34,5.733333333333333,5.258039215686273,4.9411764705882355,0.3880760219938838,5.733333333333333,4.9411764705882355
35,4.9411764705882355,5.249237472766883,4.9411764705882355,0.3861749033231391,5.733333333333333,4.9411764705882355
36,5.733333333333333,5.262321144674084,4.9411764705882355,0.3889255144850195,5.733333333333333,4.9411764705882355
37,4.9411764705882355,5.253869969040246,4.9411764705882355,0.3872015970529777,5.733333333333333,4.9411764705882355
38,5.733333333333333,5.266163901458017,4.9411764705882355,0.38964624141143056,5.733333333333333,4.9411764705882355
39,5.733333333333333,5.277843137254902,4.9411764705882355,0.391597198678785,5.733333333333333,4.9411764705882355
40,5.733333333333333,5.288952654232425,4.9411764705882355,0.39312213962447745,5.733333333333333,4.9411764705882355
41,4.9411764705882355,5.280672268907563,4.9411764705882355,0.39201598109682145,5.733333333333333,4.9411764705882355
42,4.9411764705882355,5.2727770177838575,4.9411764705882355,0.39079499261199063,5.733333333333333,4.9411764705882355
43,5.733333333333333,5.283244206773618,4.9411764705882355,0.392378603652057,5.733333333333333,4.9411764705882355
44,4.9411764705882355,5.2756427015250535,4.9411764705882355,0.3912570262065672,5.733333333333333,4.9411764705882355
45,5.733333333333333,5.285592497868712,4.9411764705882355,0.3926946903154745,5.733333333333333,4.9411764705882355
46,4.9411764705882355,5.278264497288276,4.9411764705882355,0.39166089408455473,5.733333333333333,4.9411764705882355
47,5.733333333333333,5.287745098039216,4.9411764705882355,0.39297188590812293,5.733333333333333,4.9411764705882355
