steps,time,reward,delta,converged
1,0.0019390566746722016,0.3000000000000078,10.0,False
2,0.0019825766499081965,9.839999999999907,9.0,False
3,0.0018804611524387838,26.849999999999884,8.1,False
4,0.0019467366703054267,42.450600000000094,7.290000000000001,False
5,0.0018921233680373462,56.75358000000017,6.561000000000001,False
6,0.0020534032762782317,69.86245800000012,5.904900000000001,False
7,0.0019194300191713864,76.5054704999999,5.314410000000001,False
8,0.0018767633767708958,87.45846951000037,4.782969000000001,False
9,0.0019140255778040682,114.94212204638072,4.304672100000001,False
10,0.001921990017706321,147.42581910912412,3.8742048900000015,False
11,0.00188302115100214,180.56634499471255,3.486784401000001,False
12,0.0019803010956422895,210.76939100705016,3.138105960900001,False
13,0.0019052078050378896,229.73343290655728,2.8242953648100007,False
14,0.001973189988575541,251.88480227277137,2.5418658283290005,False
15,0.002261047602587496,272.802449098682,2.2876792454961006,False
16,0.0019714833229045325,299.5160205125476,2.0589113209464904,False
17,0.002371127539987583,323.8361878133543,1.8530201888518416,False
18,0.002188229866249003,346.15794510827175,1.6677181699666574,False
19,0.0021199632384139022,360.55202063325396,1.5009463529699918,False
20,0.002047714390641886,370.9130533078058,1.3508517176729926,False
21,0.0021020432486125173,379.1073198272102,1.2157665459056934,False
22,0.0023074120206558746,385.45362119683784,1.094189891315124,False
23,0.0020983454729446294,390.22976007242835,0.9847709021836116,False
24,0.0019660788815372143,394.5725997510581,0.8862938119652505,False
25,0.002003909971108442,397.7153976082869,0.7976644307687253,False
26,0.0019515722231062682,399.84755463173167,0.7178979876918528,False
27,0.0019515722231062682,401.1333099276878,0.6461081889226675,False
28,0.0019834299827437007,401.71480729771815,0.5814973700304008,False
29,0.002025812180846742,401.71480729771815,0,True
